PlayerID,PlayerName,Age,Nationality,Club,Position,Overall,Potential,MarketValue,WeeklyWage,PreferredFoot,Height_cm,Weight_kg,MatchesPlayed,Goals,Assists,JoinDate
257,Player_257,36,Brazil,Barcelona,CAM,72,79,68107785,334818,Right,195,71,46,29,15,2022-09-21
258,Player_258,24,Spain,Juventus,RW,75,83,53397919,127072,Right,177,68,39,10,1,2022-09-24
259,Player_259,29,Netherlands,PSG,GK,66,74,98123723,102624,Left,171,62,8,29,8,2020-11-13
260,Player_260,33,Brazil,Juventus,RB,84,89,15211319,30578,Right,166,70,4,10,17,2021-11-27
261,Player_261,20,Spain,Bayern Munich,RW,60,65,16201237,195973,Right,168,94,20,18,14,2021-03-17
262,Player_262,36,Nigeria,Juventus,CDM,82,89,28419605,6143,Left,197,70,32,17,1,2024-01-17
263,Player_263,20,Germany,Barcelona,LW,78,83,91591684,51294,Left,182,85,43,30,12,2023-05-20
264,Player_264,27,Portugal,Inter Milan,CB,60,61,6271633,368338,Right,193,69,36,27,3,2024-10-02
265,Player_265,23,Germany,PSG,CAM,64,71,87253240,155216,Right,165,60,10,30,4,2019-06-26
266,Player_266,21,Argentina,Liverpool,LB,63,64,119557524,460340,Right,186,88,11,3,9,2018-07-19
267,Player_267,26,Argentina,Inter Milan,GK,64,70,104769239,39908,Left,195,85,50,13,1,2024-10-07
268,Player_268,21,Portugal,Arsenal,CB,85,92,40467193,161384,Left,175,89,39,11,10,2018-09-05
269,Player_269,39,France,Manchester City,RW,81,81,109641762,264784,Left,180,70,35,33,10,2019-11-21
270,Player_270,35,Portugal,Arsenal,LW,71,74,45242240,354078,Right,172,92,6,14,5,2020-09-24
271,Player_271,29,Spain,Barcelona,LB,86,93,48979397,104544,Right,180,68,5,32,19,2023-10-27
272,Player_272,35,Spain,Bayern Munich,CM,93,95,54639764,124419,Right,181,82,29,22,17,2021-01-04
273,Player_273,38,Brazil,Chelsea,CAM,64,68,51866673,357832,Left,171,71,19,24,20,2019-04-25
274,Player_274,38,Argentina,Inter Milan,CDM,64,72,119775577,330602,Left,179,66,4,22,15,2020-04-05
275,Player_275,25,Nigeria,Real Madrid,RB,82,86,41051375,382760,Left,196,72,0,7,13,2018-11-14
276,Player_276,18,Nigeria,Juventus,ST,93,95,2080184,127467,Left,185,80,2,33,13,2022-12-01
277,Player_277,27,Netherlands,Barcelona,LB,71,73,48333532,326678,Left,170,71,35,6,16,2019-01-15
278,Player_278,21,Netherlands,Chelsea,CDM,81,83,40206844,166685,Right,194,62,30,8,10,2019-05-05
279,Player_279,21,Belgium,Liverpool,ST,88,95,116996132,217301,Left,170,69,47,3,5,2021-06-21
280,Player_280,19,Netherlands,Liverpool,CDM,83,85,62507376,89067,Left,171,81,26,0,15,2024-02-22
281,Player_281,28,Germany,Liverpool,LB,60,63,9359174,182958,Left,186,93,41,13,13,2023-03-09
282,Player_282,17,Argentina,Inter Milan,LB,71,71,90716400,244719,Right,199,94,37,31,0,2020-05-25
283,Player_283,36,Nigeria,Manchester City,LW,79,81,63948266,433498,Right,172,83,10,27,7,2019-01-08
284,Player_284,16,France,Chelsea,RW,85,87,47367510,48115,Left,192,89,1,29,11,2023-02-08
285,Player_285,32,Belgium,Bayern Munich,ST,75,77,20729183,24205,Left,167,95,5,27,7,2021-12-07
286,Player_286,16,Argentina,Chelsea,LB,60,65,30093702,193799,Right,189,81,11,11,3,2021-10-29
287,Player_287,16,Argentina,Arsenal,RB,83,86,25060045,380077,Left,185,90,49,5,9,2018-06-30
288,Player_288,30,Argentina,Chelsea,CB,86,91,12009534,247811,Left,186,93,6,10,10,2020-04-01
289,Player_289,23,Nigeria,Barcelona,ST,62,69,40676286,474346,Left,178,65,26,32,1,2018-07-27
290,Player_290,25,Portugal,Barcelona,ST,73,77,108304605,220066,Left,169,86,15,25,19,2021-10-26
291,Player_291,30,Brazil,Chelsea,CAM,69,76,8510155,406788,Left,199,78,25,34,9,2022-02-20
292,Player_292,16,Nigeria,Bayern Munich,CB,84,84,45108035,305405,Left,168,60,18,19,5,2019-04-16
293,Player_293,23,Brazil,PSG,GK,56,63,79914225,10751,Left,199,93,10,1,13,2019-02-20
294,Player_294,28,Portugal,Chelsea,RW,90,95,13080499,180728,Left,174,79,29,34,18,2023-11-22
295,Player_295,32,Brazil,Liverpool,LW,58,66,80361550,293417,Right,189,60,37,10,18,2021-01-10
296,Player_296,20,Germany,Bayern Munich,GK,86,87,98754531,332803,Left,179,84,44,17,2,2022-08-04
297,Player_297,38,Belgium,Barcelona,GK,84,84,79042557,490612,Left,195,75,21,10,3,2024-07-02
298,Player_298,28,England,Chelsea,RW,84,85,108317208,234136,Right,176,81,24,26,16,2023-04-21
299,Player_299,32,Brazil,Inter Milan,RB,82,84,80048674,163799,Right,177,89,41,30,19,2021-12-02
300,Player_300,37,England,Barcelona,RB,73,77,87698169,10665,Right,180,66,15,7,2,2020-12-14
301,Player_301,33,Netherlands,Juventus,LB,61,68,37369380,475673,Left,197,77,33,20,20,2019-07-13
302,Player_302,20,Argentina,Real Madrid,CAM,71,74,23384177,119150,Left,169,63,2,25,1,2023-09-28
303,Player_303,39,Nigeria,Arsenal,CM,86,86,119994442,307172,Left,188,63,40,4,12,2022-07-18
304,Player_304,30,Belgium,Barcelona,LB,68,70,60607120,232364,Right,190,75,14,8,7,2022-08-30
305,Player_305,38,Brazil,Liverpool,LB,92,94,90873024,422564,Left,176,82,5,21,20,2018-10-20
306,Player_306,27,Nigeria,Liverpool,LW,58,66,7107364,350670,Right,194,89,49,0,19,2024-10-01
307,Player_307,36,Brazil,PSG,ST,65,70,48817650,33190,Left,196,72,2,13,14,2022-06-14
308,Player_308,38,Spain,Real Madrid,ST,55,63,43780611,481526,Left,185,77,4,6,18,2021-06-05
309,Player_309,39,Belgium,Bayern Munich,CM,80,81,12358369,314022,Right,186,72,36,33,9,2020-07-15
310,Player_310,26,Germany,PSG,LW,55,63,40531737,218905,Left,199,82,4,26,11,2021-03-11
311,Player_311,40,Portugal,Real Madrid,CM,93,95,116348427,163348,Right,180,66,34,10,18,2019-03-21
312,Player_312,35,Spain,Inter Milan,CDM,83,90,18095361,201423,Right,193,84,4,1,8,2019-01-25
313,Player_313,22,Portugal,PSG,RW,65,69,60975699,318806,Right,181,82,5,4,15,2019-02-11
314,Player_314,32,Belgium,Liverpool,GK,63,66,96310668,378967,Right,168,91,28,31,0,2023-01-12
315,Player_315,38,Brazil,Juventus,CB,72,72,87239013,276317,Left,176,86,21,8,13,2023-10-13
316,Player_316,32,Germany,PSG,CB,72,76,92412220,466514,Left,188,73,12,0,3,2019-01-09
317,Player_317,40,England,Real Madrid,ST,92,95,8424273,248216,Left,189,78,17,14,2,2020-06-24
318,Player_318,16,Netherlands,Bayern Munich,CAM,64,64,21501042,259350,Left,200,80,19,12,17,2022-10-30
319,Player_319,19,Netherlands,Inter Milan,GK,84,84,47774754,319974,Right,173,74,20,12,7,2021-04-25
320,Player_320,20,France,Inter Milan,LW,87,94,14394958,484633,Right,188,73,4,10,9,2018-06-23
321,Player_321,16,Brazil,Arsenal,CAM,77,78,116394928,187221,Right,179,66,22,34,9,2018-08-18
322,Player_322,20,Germany,Juventus,CB,83,84,108493244,388178,Right,190,76,0,34,17,2022-03-19
323,Player_323,33,Nigeria,Arsenal,RB,70,77,19111830,364617,Right,195,78,14,35,2,2023-09-18
324,Player_324,38,Belgium,Barcelona,GK,77,83,115545164,26702,Left,189,75,10,4,14,2024-04-17
325,Player_325,22,Argentina,PSG,ST,55,58,17016766,247351,Left,191,67,41,0,4,2021-03-06
326,Player_326,20,Netherlands,Manchester City,ST,56,60,86419291,475449,Left,193,69,25,31,16,2018-04-27
327,Player_327,36,England,Juventus,RB,65,72,119048944,478717,Left,187,72,3,28,14,2023-04-24
328,Player_328,30,Germany,Arsenal,CDM,63,67,36784842,226533,Left,200,64,43,32,19,2019-08-21
329,Player_329,33,Nigeria,Barcelona,CAM,91,95,8835361,192600,Left,178,65,24,29,16,2022-12-12
330,Player_330,17,Nigeria,Barcelona,LB,62,68,110550738,76617,Right,197,65,41,27,3,2019-07-17
331,Player_331,19,Belgium,Manchester City,CDM,59,60,116404637,233925,Right,166,72,22,27,3,2019-07-11
332,Player_332,34,France,Inter Milan,CM,59,63,21347783,24902,Left,197,73,30,13,6,2018-03-06
333,Player_333,29,Portugal,Manchester City,GK,56,57,108421910,434611,Left,186,75,11,12,16,2021-02-20
334,Player_334,39,France,Chelsea,RB,93,95,38911904,138241,Left,175,95,37,1,8,2018-06-02
335,Player_335,25,France,Arsenal,CB,62,62,78194155,320543,Right,177,69,48,29,8,2020-02-14
336,Player_336,27,France,Liverpool,RB,55,57,81070301,304925,Left,171,84,38,18,7,2022-05-27
337,Player_337,21,Argentina,Bayern Munich,LB,69,69,32642338,192876,Left,198,95,2,10,17,2024-03-13
338,Player_338,35,Nigeria,Chelsea,CB,70,74,16629635,302220,Left,166,85,33,29,15,2020-01-01
339,Player_339,35,France,Real Madrid,RB,60,63,91629862,146599,Right,176,93,45,11,18,2024-09-24
340,Player_340,35,Germany,Inter Milan,LW,85,92,82251385,74327,Right,182,66,37,19,19,2021-01-07
341,Player_341,33,Portugal,Juventus,RW,68,72,41427561,195821,Right,187,69,32,31,16,2021-10-18
342,Player_342,35,Argentina,Real Madrid,CM,65,71,58933696,46093,Right,192,91,38,35,11,2024-04-12
343,Player_343,24,Portugal,Juventus,LW,60,68,94494109,26684,Right,190,92,39,22,9,2019-11-09
344,Player_344,16,England,Manchester City,ST,64,66,108863144,373934,Right,183,65,41,28,0,2024-02-27
345,Player_345,22,Nigeria,Manchester City,CM,83,84,85637967,412222,Left,193,78,50,7,19,2024-01-18
346,Player_346,31,Netherlands,Bayern Munich,CM,90,90,106392523,296455,Right,182,81,35,32,18,2018-07-10
347,Player_347,36,Nigeria,Manchester City,LW,70,77,46277916,151487,Right,178,88,14,27,11,2024-09-29
348,Player_348,24,England,Arsenal,ST,84,91,85319012,417629,Left,188,76,27,27,15,2020-11-14
349,Player_349,35,Portugal,Bayern Munich,CAM,71,77,116835498,230383,Right,198,95,27,35,7,2019-09-16
350,Player_350,39,Brazil,Inter Milan,GK,67,68,47866838,65147,Left,166,71,31,6,14,2018-03-23
351,Player_351,21,Portugal,PSG,LW,75,75,91916821,28551,Left,180,66,2,15,15,2022-03-06
352,Player_352,27,Portugal,Juventus,RB,85,86,55687030,485031,Right,175,91,48,31,8,2020-08-09
353,Player_353,34,Brazil,Manchester City,CM,58,59,82406363,127049,Left,171,74,0,16,1,2021-09-27
354,Player_354,23,England,Chelsea,CB,85,92,26378442,267705,Right,167,67,5,2,17,2018-05-01
355,Player_355,22,Nigeria,Inter Milan,ST,71,78,44048637,77694,Right,193,94,12,27,16,2020-10-13
356,Player_356,16,France,Manchester City,ST,61,63,11114420,266571,Left,183,60,23,27,14,2020-11-25
357,Player_357,40,Argentina,Bayern Munich,CM,55,62,53651859,138808,Left,185,64,33,22,12,2020-06-15
358,Player_358,40,Germany,Inter Milan,LB,77,77,106209981,252976,Left,181,85,1,15,10,2024-09-13
359,Player_359,32,Spain,Inter Milan,CB,82,90,57114885,273269,Left,196,76,48,19,13,2024-09-05
360,Player_360,31,Argentina,Bayern Munich,RB,60,65,20986620,301024,Right,166,68,35,19,11,2018-02-21
361,Player_361,40,Nigeria,Barcelona,LW,86,88,6156817,287946,Right,166,92,49,14,14,2023-09-13
362,Player_362,16,England,Arsenal,CB,91,93,70539848,274171,Right,183,93,50,31,14,2022-09-06
363,Player_363,36,Belgium,PSG,RB,91,95,55215239,242431,Right,200,93,15,6,2,2021-03-23
364,Player_364,23,Spain,Bayern Munich,RB,64,72,58631765,318840,Right,184,60,8,20,14,2021-07-09
365,Player_365,32,Brazil,Inter Milan,ST,83,84,57657144,301775,Left,193,88,33,18,10,2020-05-03
366,Player_366,24,Belgium,Bayern Munich,CM,81,84,74795320,421493,Left,165,77,41,30,17,2019-07-16
367,Player_367,18,England,Barcelona,CDM,59,63,106775369,10569,Left,198,71,32,6,12,2020-07-11
368,Player_368,31,England,Juventus,CDM,76,80,89135023,349898,Right,191,90,24,4,18,2024-05-26
369,Player_369,21,Argentina,Liverpool,CM,88,92,100590537,289627,Left,167,81,29,14,6,2023-10-23
370,Player_370,36,Netherlands,Juventus,RB,63,71,35917253,134473,Left,167,82,35,26,4,2020-11-02
371,Player_371,22,Belgium,Juventus,CAM,62,68,3687455,336009,Right,188,80,18,22,7,2020-03-11
372,Player_372,29,Argentina,Manchester City,CDM,80,82,12005995,384066,Left,188,84,15,21,9,2022-01-22
373,Player_373,23,Argentina,Chelsea,CM,65,67,53760415,346811,Left,176,87,13,6,15,2021-01-10
374,Player_374,28,Nigeria,Barcelona,GK,83,89,22670462,311353,Left,185,85,39,23,0,2023-06-24
375,Player_375,18,Brazil,Barcelona,LB,82,82,65144067,380510,Left,180,69,26,28,7,2021-01-18
376,Player_376,32,France,Real Madrid,RW,74,79,46814820,170087,Right,186,91,44,5,19,2018-07-25
377,Player_377,36,England,Bayern Munich,CDM,66,72,40851851,122731,Right,188,61,43,33,5,2019-01-21
378,Player_378,39,Nigeria,Manchester City,CDM,86,87,71580397,73941,Left,197,92,44,33,9,2022-03-13
379,Player_379,25,Argentina,Bayern Munich,RW,56,56,52326561,101194,Right,169,89,16,27,17,2019-07-08
380,Player_380,39,England,Juventus,LW,72,74,64143535,55122,Right,165,78,36,7,12,2023-05-17
381,Player_381,26,Belgium,Chelsea,CM,73,76,104935633,165895,Left,194,60,23,3,1,2022-04-30
382,Player_382,25,Argentina,Liverpool,CAM,89,89,72448717,421643,Left,171,81,28,13,15,2023-06-28
383,Player_383,29,France,Liverpool,LB,69,77,112394896,29368,Left,186,92,49,32,12,2022-04-08
384,Player_384,28,England,Chelsea,RW,83,83,92609154,246259,Right,170,92,39,29,2,2018-07-05
385,Player_385,35,Portugal,Manchester City,CM,86,90,68628678,26007,Right,196,93,2,24,20,2020-01-09
386,Player_386,31,England,Juventus,RB,61,63,115939304,267001,Right,194,77,31,11,5,2021-07-22
387,Player_387,17,Portugal,Juventus,LB,58,61,33821033,383423,Right,199,89,47,19,2,2021-03-06
388,Player_388,39,Germany,Manchester City,GK,60,60,15754141,96727,Right,169,83,46,7,20,2018-06-08
389,Player_389,28,France,Chelsea,CB,81,82,114490129,360619,Left,178,84,48,30,0,2019-12-08
390,Player_390,26,France,Juventus,CDM,57,59,50419631,385318,Right,169,89,5,16,3,2024-05-07
391,Player_391,18,Brazil,Juventus,CAM,91,95,67529099,245954,Left,176,81,37,28,4,2021-01-17
392,Player_392,30,Germany,Liverpool,LW,86,91,103622404,15498,Right,175,88,13,17,11,2021-03-29
393,Player_393,33,England,Barcelona,CDM,60,65,7468094,486370,Left,166,79,30,13,20,2018-03-01
394,Player_394,27,Brazil,Liverpool,ST,83,89,6827224,112656,Right,196,95,28,33,2,2021-06-01
395,Player_395,20,Nigeria,Chelsea,CM,69,77,20966464,299670,Left,182,72,38,27,8,2022-03-15
396,Player_396,39,Belgium,Liverpool,CDM,68,76,98864208,197897,Left,187,60,17,22,20,2019-07-20
397,Player_397,20,Portugal,Inter Milan,RW,66,67,90423469,341748,Left,186,83,20,3,7,2019-03-31
398,Player_398,28,Portugal,Chelsea,CAM,75,79,77414237,4830,Right,193,65,19,30,1,2021-03-12
399,Player_399,16,Argentina,Barcelona,CB,76,77,91031791,324259,Left,175,93,22,5,9,2019-05-17
400,Player_400,32,Netherlands,Manchester City,ST,59,62,85173182,250399,Right,170,85,27,25,9,2018-07-19
401,Player_401,28,Nigeria,Bayern Munich,RB,62,63,9687205,54622,Right,178,85,9,22,4,2024-04-07
402,Player_402,38,Argentina,Barcelona,CAM,78,78,80695586,251824,Left,168,88,12,24,14,2019-08-15
403,Player_403,16,England,Bayern Munich,RW,87,92,9416692,166145,Right,196,79,25,3,15,2024-09-08
404,Player_404,30,Brazil,Barcelona,CAM,64,66,53693238,153028,Right,191,64,40,29,5,2020-02-05
405,Player_405,31,England,Liverpool,RB,66,74,34171773,336048,Right,177,75,38,1,17,2019-06-28
406,Player_406,25,Belgium,Liverpool,RW,68,72,91448123,315090,Left,200,74,25,15,15,2018-12-13
407,Player_407,24,Argentina,Manchester City,CDM,58,62,78054110,245516,Right,193,92,39,0,13,2022-04-20
408,Player_408,29,Argentina,Arsenal,LW,78,80,41535828,403840,Right,165,88,39,30,10,2020-08-06
409,Player_409,39,Nigeria,PSG,CM,84,87,67102501,420811,Right,187,69,47,8,11,2019-12-11
410,Player_410,29,Brazil,Chelsea,LW,82,83,39255443,376977,Left,167,93,7,23,15,2018-02-13
411,Player_411,38,Spain,Inter Milan,CDM,85,93,61312927,280461,Right,177,63,32,19,7,2022-02-08
412,Player_412,36,England,Liverpool,CAM,86,86,42939025,110011,Left,195,82,7,24,10,2019-01-12
413,Player_413,33,Belgium,Chelsea,CAM,83,85,67884249,329632,Left,195,64,13,2,7,2022-03-26
414,Player_414,34,France,Liverpool,CB,69,76,119443203,85865,Right,168,78,8,1,15,2021-04-18
415,Player_415,32,England,Inter Milan,CB,74,78,20605992,415395,Left,182,93,46,17,9,2019-02-18
416,Player_416,21,Netherlands,PSG,CM,73,77,91256556,299643,Right,168,65,24,29,6,2019-05-21
417,Player_417,32,Belgium,Barcelona,GK,57,61,48486939,43662,Left,174,91,32,3,16,2018-12-03
418,Player_418,36,Brazil,Arsenal,ST,64,72,25348553,241677,Left,199,63,38,12,2,2024-07-26
419,Player_419,26,England,Bayern Munich,CM,60,61,8303468,165353,Right,169,60,41,4,20,2024-10-09
420,Player_420,20,Netherlands,Liverpool,LB,87,92,25324488,444593,Right,179,88,13,5,17,2020-07-07
421,Player_421,16,Netherlands,Manchester City,CB,77,77,56342526,466190,Left,179,93,30,3,3,2019-04-26
422,Player_422,35,Belgium,Barcelona,GK,80,82,10306996,278591,Left,193,93,34,28,20,2022-06-27
423,Player_423,26,Spain,Real Madrid,RB,77,85,28130976,126180,Right,177,82,26,30,20,2022-11-30
424,Player_424,35,Germany,Bayern Munich,LW,69,76,29019749,305402,Left,170,89,13,16,3,2021-04-06
425,Player_425,16,Netherlands,Bayern Munich,GK,76,76,26637740,180805,Right,180,76,43,11,4,2018-02-13
426,Player_426,20,Netherlands,Inter Milan,CAM,57,60,1020423,164815,Right,169,61,3,1,10,2020-01-21
427,Player_427,29,Netherlands,Manchester City,GK,75,75,43201019,184206,Right,191,80,3,11,19,2021-10-06
428,Player_428,19,France,Barcelona,LB,74,81,42459969,116106,Left,187,64,37,14,16,2018-07-19
429,Player_429,28,England,Inter Milan,RB,89,90,65339446,146446,Right,165,65,2,13,9,2018-04-05
430,Player_430,37,Belgium,Juventus,LW,74,79,103613417,392005,Right,198,60,25,15,5,2021-12-01
431,Player_431,39,Brazil,Bayern Munich,LW,75,75,105665261,210697,Right,168,76,48,18,3,2022-07-24
432,Player_432,29,Belgium,PSG,CAM,92,94,67454774,198133,Left,181,93,5,16,17,2019-12-11
433,Player_433,27,Spain,Juventus,LW,92,95,17488500,253851,Left,185,83,23,14,2,2024-05-23
434,Player_434,20,Argentina,Chelsea,CDM,74,77,20760235,11487,Left,193,65,7,27,12,2023-03-12
435,Player_435,40,France,Manchester City,CAM,75,76,118674638,261426,Right,183,91,44,13,10,2022-06-23
436,Player_436,39,Argentina,Manchester City,CM,60,66,8260665,256965,Right,180,65,2,34,6,2021-10-11
437,Player_437,27,England,Juventus,GK,59,61,57757085,479653,Right,186,91,11,32,7,2022-08-09
438,Player_438,24,Nigeria,PSG,CM,92,92,95383475,121766,Right,192,78,32,6,8,2024-03-25
439,Player_439,17,Netherlands,Inter Milan,CB,76,79,47693860,379348,Right,185,70,35,24,19,2023-03-15
440,Player_440,36,Germany,Arsenal,RW,57,63,72426821,454174,Right,171,66,4,29,9,2024-08-12
441,Player_441,35,Netherlands,PSG,CM,72,78,11419930,205580,Right,186,64,14,23,20,2020-11-23
442,Player_442,36,Argentina,Manchester City,CM,55,56,27684623,277447,Right,194,71,22,9,9,2020-08-30
443,Player_443,39,Spain,Real Madrid,RW,78,78,3949718,367818,Left,182,95,45,7,15,2024-01-10
444,Player_444,35,Germany,Arsenal,CM,78,84,33879586,144604,Right,196,67,32,31,19,2020-03-14
445,Player_445,39,Brazil,Real Madrid,RW,80,83,102915896,268111,Right,172,89,7,2,11,2023-05-01
446,Player_446,18,Argentina,Real Madrid,RB,68,76,10448859,16547,Right,200,72,0,15,0,2019-09-02
447,Player_447,30,Argentina,Inter Milan,CM,80,88,113391893,167012,Right,167,87,48,28,18,2018-06-03
448,Player_448,16,Germany,Juventus,LW,69,76,87472357,457176,Left,179,60,28,5,13,2019-01-13
449,Player_449,19,Germany,Arsenal,RB,55,56,42985998,336047,Right,167,67,50,18,12,2024-03-04
450,Player_450,39,Belgium,Juventus,RW,81,82,117164713,282999,Right,186,70,1,15,6,2020-01-31
451,Player_451,40,Spain,Liverpool,LB,77,79,97322168,81741,Left,178,91,41,1,3,2022-10-16
452,Player_452,38,Argentina,Juventus,CAM,89,95,57538914,480378,Right,171,80,39,2,1,2018-03-20
453,Player_453,25,Portugal,Barcelona,RW,58,63,53598427,310385,Left,196,81,2,29,5,2018-10-02
454,Player_454,23,Brazil,Juventus,CAM,56,58,3175598,181241,Right,189,67,14,15,18,2022-01-03
455,Player_455,29,Netherlands,Bayern Munich,LW,82,83,12860896,246784,Left,200,89,44,20,12,2023-10-30
456,Player_456,31,England,Real Madrid,CDM,58,64,25985726,230330,Right,189,90,29,23,5,2022-05-17
457,Player_457,32,England,Liverpool,RB,91,95,85464305,442050,Left,199,73,50,23,0,2020-11-15
458,Player_458,34,France,Manchester City,RW,86,90,60440294,154525,Left,173,89,23,29,2,2023-06-26
459,Player_459,28,Portugal,PSG,RW,56,63,103543474,251916,Right,175,81,11,33,13,2023-07-15
460,Player_460,29,Brazil,Arsenal,LW,87,91,79608846,523,Left,173,89,47,34,20,2021-12-08
461,Player_461,32,Nigeria,Arsenal,CAM,63,64,79652876,383429,Left,165,76,0,34,17,2023-09-03
462,Player_462,34,Spain,Inter Milan,ST,56,60,62367416,258901,Right,194,88,1,23,17,2024-03-19
463,Player_463,36,Portugal,Inter Milan,GK,72,75,46123294,39792,Left,197,78,10,4,14,2021-09-05
464,Player_464,26,Belgium,PSG,ST,90,93,107412354,483607,Left,187,71,49,31,11,2024-03-30
465,Player_465,39,Belgium,Inter Milan,CAM,71,77,55454336,364239,Left,181,90,28,24,2,2019-02-01
466,Player_466,19,Portugal,Barcelona,LB,89,95,97493220,146968,Left,181,69,17,29,18,2022-03-06
467,Player_467,36,Portugal,Bayern Munich,CAM,57,65,102269407,91691,Right,178,60,48,2,2,2023-11-12
468,Player_468,23,England,Barcelona,ST,63,70,46568132,153181,Left,199,92,11,30,12,2024-06-12
469,Player_469,32,Argentina,Juventus,CB,85,89,85902122,143092,Right,193,63,43,5,7,2021-03-30
470,Player_470,33,England,PSG,CDM,86,93,67503441,107839,Left,175,81,29,8,14,2021-01-10
471,Player_471,34,Germany,Barcelona,ST,57,60,87854851,491102,Right,168,94,15,20,7,2022-12-03
472,Player_472,36,Spain,Arsenal,GK,56,59,65517545,204422,Left,181,71,23,33,12,2020-04-13
473,Player_473,25,Brazil,Manchester City,CM,55,62,117973140,246433,Right,174,67,28,6,6,2019-04-28
474,Player_474,28,France,Liverpool,CDM,74,80,55442219,91577,Right,173,64,27,13,4,2024-01-31
475,Player_475,34,Germany,PSG,ST,85,86,61624083,15675,Left,196,79,24,4,16,2022-05-12
476,Player_476,38,Germany,Manchester City,CAM,67,67,66518707,401216,Right,198,67,23,28,0,2020-08-21
477,Player_477,23,Germany,Inter Milan,CAM,89,89,36162422,262552,Left,200,66,27,13,8,2021-09-16
478,Player_478,22,Portugal,Chelsea,RW,84,87,97221692,171675,Right,199,76,20,18,12,2023-10-25
479,Player_479,40,Nigeria,Liverpool,LB,55,55,63837863,311918,Left,195,68,19,22,0,2024-10-17
480,Player_480,19,Argentina,PSG,ST,58,61,49689650,387322,Left,175,65,14,34,9,2021-06-18
481,Player_481,33,Germany,Real Madrid,CM,86,89,63651294,295890,Left,184,76,49,11,4,2024-10-11
482,Player_482,38,Netherlands,Arsenal,RW,55,56,18509124,10424,Left,197,86,16,31,19,2023-03-23
483,Player_483,26,Germany,Barcelona,LB,87,95,40542959,53005,Left,165,87,18,7,10,2023-05-31
