InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
540311,47566,Notebook,8,2023-10-18 22:00:00,121.41,10329,France,971.28
540312,84406B,Storage Box,14,2023-02-13 09:53:00,24.86,10144,Ireland,348.04
540313,22752,Gift Bag,19,2024-07-14 21:49:00,23.33,10935,Nigeria,443.27
540314,84406B,Storage Box,18,2024-07-20 15:51:00,14.13,10390,Germany,254.34
540315,22752,Gift Bag,8,2023-02-28 21:25:00,47.46,10476,Netherlands,379.68
540316,71053,Coffee Mug,9,2023-01-10 12:29:00,88.58,10553,United Kingdom,797.22
540317,47566,Notebook,12,2023-08-27 12:37:00,116.17,10533,France,1394.04
540318,22752,Gift Bag,17,2024-06-02 18:12:00,49.17,10193,Germany,835.89
540319,71053,Coffee Mug,3,2024-12-18 09:23:00,28.33,10591,Spain,84.99
540320,84406B,Storage Box,13,2023-06-02 07:02:00,117.28,10944,Nigeria,1524.64
540321,84406B,Storage Box,4,2024-04-19 02:09:00,56.69,10323,Spain,226.76
540322,85123A,White Hanging Heart,12,2024-09-13 00:06:00,43.16,10034,Germany,517.92
540323,22752,Gift Bag,19,2024-08-03 06:16:00,73.72,10947,Ireland,1400.68
540324,84406B,Storage Box,14,2024-04-02 18:52:00,15.92,10623,Germany,222.88
540325,84406B,Storage Box,2,2023-07-05 12:05:00,51.82,10028,United Kingdom,103.64
540326,85123A,White Hanging Heart,18,2024-12-23 14:31:00,56.39,10969,Ireland,1015.02
540327,85123A,White Hanging Heart,20,2023-05-03 22:05:00,96.52,10263,France,1930.4
540328,47566,Notebook,8,2024-11-16 16:25:00,96.63,10187,Nigeria,773.04
540329,22752,Gift Bag,6,2023-08-29 23:14:00,56.58,10176,United Kingdom,339.48
540330,84406B,Storage Box,12,2024-07-20 00:53:00,10.3,10941,United Kingdom,123.6
540331,84406B,Storage Box,17,2024-10-24 15:03:00,106.88,10103,Germany,1816.96
540332,84406B,Storage Box,1,2024-11-24 23:19:00,141.0,10603,Spain,141.0
540333,22423,LED Lamp,4,2024-01-16 08:24:00,71.4,10127,France,285.6
540334,22423,LED Lamp,13,2023-09-02 04:58:00,26.53,10693,United Kingdom,344.89
540335,22423,LED Lamp,7,2023-06-10 07:04:00,120.13,10956,Spain,840.91
540336,22752,Gift Bag,12,2023-05-24 14:06:00,133.47,10948,Nigeria,1601.64
540337,22752,Gift Bag,1,2024-04-08 10:20:00,94.81,10842,Germany,94.81
540338,22423,LED Lamp,4,2023-05-27 10:14:00,94.79,10753,United Kingdom,379.16
540339,71053,Coffee Mug,15,2023-05-29 14:55:00,83.68,10152,France,1255.2
540340,22423,LED Lamp,14,2023-01-27 08:36:00,38.14,10859,France,533.96
540341,84406B,Storage Box,6,2023-04-22 10:29:00,40.21,10924,Nigeria,241.26
540342,85123A,White Hanging Heart,5,2023-02-28 20:57:00,146.83,10806,Netherlands,734.15
540343,71053,Coffee Mug,18,2023-10-21 03:16:00,72.4,10772,Germany,1303.2
540344,84406B,Storage Box,14,2023-09-02 07:06:00,148.67,10399,France,2081.38
540345,22423,LED Lamp,6,2023-10-28 04:40:00,10.04,10016,Nigeria,60.24
540346,22752,Gift Bag,17,2023-05-24 14:00:00,52.12,10808,Ireland,886.04
540347,47566,Notebook,10,2024-03-21 01:58:00,29.09,10418,Germany,290.9
540348,84406B,Storage Box,19,2023-07-04 16:49:00,28.33,10235,Netherlands,538.27
540349,71053,Coffee Mug,7,2023-03-31 19:46:00,90.7,10507,Ireland,634.9
540350,84406B,Storage Box,6,2024-09-19 21:45:00,32.1,10643,Ireland,192.6
540351,71053,Coffee Mug,19,2023-01-11 02:44:00,47.24,10750,Spain,897.56
540352,22423,LED Lamp,2,2023-12-22 10:18:00,78.49,10862,Netherlands,156.98
540353,22752,Gift Bag,16,2024-02-24 15:08:00,14.91,10892,Netherlands,238.56
540354,84406B,Storage Box,8,2024-01-11 01:10:00,29.13,10719,France,233.04
540355,47566,Notebook,20,2023-12-31 16:59:00,128.92,10456,Spain,2578.4
540356,85123A,White Hanging Heart,4,2023-09-08 10:49:00,54.47,10728,Ireland,217.88
540357,22423,LED Lamp,19,2023-03-04 09:55:00,113.07,10110,Netherlands,2148.33
540358,22423,LED Lamp,15,2024-06-27 17:08:00,77.73,10021,Germany,1165.95
540359,85123A,White Hanging Heart,8,2023-06-21 03:19:00,93.43,10256,Spain,747.44
540360,22752,Gift Bag,1,2024-12-16 23:12:00,4.39,10267,United Kingdom,4.39
540361,22752,Gift Bag,20,2024-04-20 16:15:00,96.07,10719,Nigeria,1921.4
540362,85123A,White Hanging Heart,12,2023-07-03 01:17:00,130.62,10126,Nigeria,1567.44
540363,22423,LED Lamp,19,2023-10-14 03:07:00,75.86,10124,Nigeria,1441.34
540364,71053,Coffee Mug,18,2023-08-21 04:42:00,89.38,10586,Nigeria,1608.84
540365,90019,Water Bottle,13,2023-01-19 20:24:00,25.9,10710,Nigeria,336.7
540366,47566,Notebook,20,2024-02-10 01:49:00,79.55,10371,France,1591.0
540367,22423,LED Lamp,8,2024-03-22 18:51:00,126.03,10934,France,1008.24
540368,22752,Gift Bag,13,2023-02-24 10:33:00,127.37,10150,Netherlands,1655.81
540369,84406B,Storage Box,8,2024-11-10 20:00:00,130.77,10373,United Kingdom,1046.16
540370,47566,Notebook,6,2024-03-19 06:32:00,11.79,10685,United Kingdom,70.74
540371,71053,Coffee Mug,5,2024-02-11 14:40:00,63.98,10047,Ireland,319.9
540372,85123A,White Hanging Heart,2,2024-09-27 08:58:00,130.04,10694,Spain,260.08
540373,84406B,Storage Box,18,2023-02-06 19:06:00,121.24,10256,United Kingdom,2182.32
540374,47566,Notebook,1,2023-02-10 09:07:00,65.9,10312,France,65.9
540375,90019,Water Bottle,6,2024-08-31 16:57:00,19.38,10274,United Kingdom,116.28
540376,22423,LED Lamp,19,2023-06-01 14:07:00,80.77,10523,Germany,1534.63
540377,84406B,Storage Box,14,2023-10-08 07:47:00,87.24,10089,Netherlands,1221.36
540378,47566,Notebook,10,2024-09-16 22:36:00,126.2,10226,Netherlands,1262.0
540379,22423,LED Lamp,7,2024-01-11 14:57:00,82.96,10561,France,580.72
540380,47566,Notebook,16,2023-11-14 00:15:00,71.14,10341,Germany,1138.24
540381,71053,Coffee Mug,17,2024-08-22 12:00:00,82.57,10946,France,1403.69
540382,71053,Coffee Mug,8,2023-11-30 15:17:00,49.61,10291,Germany,396.88
540383,84406B,Storage Box,2,2023-06-12 17:04:00,116.16,10620,Ireland,232.32
540384,84406B,Storage Box,15,2024-06-13 12:53:00,99.17,10450,France,1487.55
540385,90019,Water Bottle,4,2024-11-24 23:59:00,78.86,10158,Nigeria,315.44
540386,84406B,Storage Box,12,2023-07-27 19:39:00,22.34,10870,France,268.08
540387,22752,Gift Bag,17,2024-05-01 08:50:00,15.62,10645,Netherlands,265.54
540388,90019,Water Bottle,5,2023-04-16 00:26:00,62.84,10784,Spain,314.2
540389,47566,Notebook,4,2024-08-08 04:26:00,75.44,10870,Ireland,301.76
540390,84406B,Storage Box,20,2024-01-24 14:44:00,91.69,10468,France,1833.8
540391,90019,Water Bottle,12,2024-02-05 16:35:00,45.0,10609,Nigeria,540.0
540392,90019,Water Bottle,11,2024-05-26 12:28:00,2.5,10307,Germany,27.5
540393,47566,Notebook,10,2024-03-22 18:24:00,120.74,10595,Germany,1207.4
540394,85123A,White Hanging Heart,11,2024-09-14 07:20:00,49.59,10209,Nigeria,545.49
540395,85123A,White Hanging Heart,1,2024-08-01 15:19:00,8.55,10942,Spain,8.55
540396,22752,Gift Bag,10,2024-03-23 16:52:00,81.47,10529,Netherlands,814.7
540397,90019,Water Bottle,14,2024-01-02 01:38:00,59.34,10692,France,830.76
540398,22423,LED Lamp,1,2024-06-21 07:06:00,101.96,10419,France,101.96
540399,47566,Notebook,13,2024-08-10 04:56:00,97.81,10192,Nigeria,1271.53
540400,22423,LED Lamp,13,2024-10-01 18:21:00,66.86,10708,Spain,869.18
540401,90019,Water Bottle,3,2023-11-22 11:04:00,26.85,10845,France,80.55
540402,47566,Notebook,6,2023-10-29 22:21:00,17.91,10840,Spain,107.46
540403,22423,LED Lamp,6,2024-06-07 06:32:00,79.32,10914,Germany,475.92
540404,22423,LED Lamp,6,2024-08-01 19:06:00,10.44,10361,Spain,62.64
540405,90019,Water Bottle,2,2023-01-11 00:19:00,104.22,10727,Netherlands,208.44
540406,47566,Notebook,1,2024-02-12 03:37:00,137.68,10015,Netherlands,137.68
540407,85123A,White Hanging Heart,7,2024-07-20 18:17:00,27.52,10892,Netherlands,192.64
540408,47566,Notebook,17,2024-08-11 06:26:00,149.57,10616,United Kingdom,2542.69
540409,71053,Coffee Mug,6,2024-06-05 03:01:00,78.49,10102,United Kingdom,470.94
540410,71053,Coffee Mug,17,2024-04-23 19:27:00,74.33,10825,Ireland,1263.61
540411,85123A,White Hanging Heart,1,2024-08-15 10:09:00,103.16,10732,Germany,103.16
540412,84406B,Storage Box,9,2023-10-01 20:06:00,26.66,10879,Spain,239.94
540413,85123A,White Hanging Heart,12,2024-09-30 12:01:00,29.96,10055,Germany,359.52
540414,22423,LED Lamp,19,2023-02-14 14:03:00,114.96,10635,Germany,2184.24
540415,71053,Coffee Mug,8,2024-08-24 05:20:00,8.03,10006,Ireland,64.24
540416,22752,Gift Bag,15,2024-09-09 08:56:00,46.6,10507,United Kingdom,699.0
540417,71053,Coffee Mug,13,2024-08-21 07:26:00,101.72,10316,Nigeria,1322.36
540418,90019,Water Bottle,16,2023-09-07 02:11:00,4.83,10174,France,77.28
540419,22423,LED Lamp,6,2023-10-25 12:35:00,2.63,10371,United Kingdom,15.78
540420,84406B,Storage Box,18,2023-12-10 12:41:00,130.92,10067,United Kingdom,2356.56
540421,22423,LED Lamp,12,2024-02-01 06:29:00,83.75,10290,France,1005.0
540422,71053,Coffee Mug,14,2024-11-11 00:21:00,6.69,10824,Germany,93.66
540423,71053,Coffee Mug,5,2023-10-04 17:53:00,15.26,10806,Germany,76.3
540424,47566,Notebook,15,2023-09-03 05:23:00,70.86,10361,Germany,1062.9
540425,90019,Water Bottle,13,2024-08-17 06:19:00,57.47,10973,Nigeria,747.11
540426,47566,Notebook,7,2024-04-08 21:08:00,35.25,10964,Netherlands,246.75
540427,84406B,Storage Box,20,2024-08-24 11:34:00,135.09,10252,Nigeria,2701.8
540428,47566,Notebook,17,2023-05-06 21:32:00,33.06,10093,Spain,562.02
540429,22752,Gift Bag,9,2024-01-30 00:42:00,110.79,10735,Spain,997.11
540430,71053,Coffee Mug,10,2024-12-28 02:44:00,3.73,10181,Ireland,37.3
540431,22752,Gift Bag,8,2024-11-09 03:04:00,49.17,10575,France,393.36
540432,22752,Gift Bag,17,2023-07-17 02:45:00,114.13,10318,United Kingdom,1940.21
540433,71053,Coffee Mug,10,2024-02-13 09:22:00,20.23,10413,Ireland,202.3
540434,22423,LED Lamp,5,2023-06-30 00:23:00,140.61,10695,Ireland,703.05
540435,90019,Water Bottle,12,2023-01-26 21:45:00,134.7,10716,Nigeria,1616.4
540436,71053,Coffee Mug,13,2024-10-05 03:11:00,53.79,10298,United Kingdom,699.27
540437,84406B,Storage Box,20,2024-12-30 21:02:00,110.51,10414,United Kingdom,2210.2
540438,47566,Notebook,6,2023-11-07 04:24:00,65.46,10756,United Kingdom,392.76
540439,47566,Notebook,10,2023-07-03 18:53:00,94.97,10233,Spain,949.7
540440,22423,LED Lamp,17,2024-03-21 21:43:00,39.32,10589,France,668.44
540441,85123A,White Hanging Heart,4,2024-11-02 09:57:00,125.39,10043,Ireland,501.56
540442,47566,Notebook,20,2023-09-08 21:07:00,104.86,10038,Ireland,2097.2
540443,84406B,Storage Box,7,2023-12-20 23:58:00,116.9,10088,Nigeria,818.3
540444,90019,Water Bottle,13,2024-09-22 07:17:00,149.72,10539,United Kingdom,1946.36
540445,84406B,Storage Box,14,2023-12-15 22:32:00,67.22,10756,Netherlands,941.08
540446,22752,Gift Bag,15,2024-11-23 22:13:00,77.04,10438,Netherlands,1155.6
540447,47566,Notebook,5,2023-07-13 01:44:00,74.19,10844,Ireland,370.95
540448,47566,Notebook,9,2023-06-17 20:15:00,27.42,10556,France,246.78
540449,71053,Coffee Mug,2,2023-12-22 13:05:00,26.46,10206,Netherlands,52.92
540450,84406B,Storage Box,5,2024-12-24 15:42:00,21.78,10494,Germany,108.9
540451,90019,Water Bottle,8,2024-12-09 14:08:00,2.37,10958,Netherlands,18.96
540452,84406B,Storage Box,10,2024-12-25 04:37:00,21.31,10576,Germany,213.1
540453,84406B,Storage Box,4,2023-06-23 21:42:00,82.92,10158,Spain,331.68
540454,22423,LED Lamp,13,2023-04-28 22:18:00,124.93,10012,France,1624.09
540455,22423,LED Lamp,7,2023-10-15 09:12:00,7.94,10113,Netherlands,55.58
540456,84406B,Storage Box,15,2023-06-15 10:28:00,144.49,10479,Spain,2167.35
540457,84406B,Storage Box,10,2023-03-15 01:00:00,26.46,10479,Ireland,264.6
540458,22423,LED Lamp,3,2023-12-06 23:36:00,112.47,10270,United Kingdom,337.41
540459,90019,Water Bottle,16,2024-05-15 06:50:00,143.57,10556,France,2297.12
540460,85123A,White Hanging Heart,12,2024-10-21 09:40:00,138.05,10628,Netherlands,1656.6
540461,90019,Water Bottle,9,2023-03-22 04:47:00,98.48,10028,United Kingdom,886.32
540462,22752,Gift Bag,13,2023-10-31 11:11:00,126.18,10985,Netherlands,1640.34
540463,47566,Notebook,6,2023-11-14 23:39:00,16.67,10334,Nigeria,100.02
540464,71053,Coffee Mug,12,2024-01-13 04:35:00,49.04,10941,France,588.48
540465,22752,Gift Bag,9,2023-02-12 03:36:00,37.05,10822,Netherlands,333.45
540466,22752,Gift Bag,13,2023-08-10 15:27:00,135.92,10511,Netherlands,1766.96
540467,71053,Coffee Mug,10,2024-10-03 02:09:00,90.99,10704,Germany,909.9
540468,71053,Coffee Mug,5,2024-02-16 02:02:00,67.31,10871,Nigeria,336.55
540469,22423,LED Lamp,7,2024-01-17 00:02:00,33.91,10861,Spain,237.37
540470,22752,Gift Bag,17,2023-10-18 02:42:00,64.68,10056,Spain,1099.56
540471,90019,Water Bottle,14,2023-03-06 14:00:00,133.76,10682,Ireland,1872.64
540472,71053,Coffee Mug,6,2023-01-05 14:51:00,57.76,10576,Netherlands,346.56
540473,84406B,Storage Box,19,2023-03-29 17:20:00,30.52,10529,Nigeria,579.88
540474,22423,LED Lamp,18,2023-06-08 12:38:00,136.44,10634,United Kingdom,2455.92
540475,22752,Gift Bag,2,2023-12-06 19:42:00,108.83,10304,Spain,217.66
540476,47566,Notebook,14,2024-05-07 21:41:00,142.99,10140,France,2001.86
540477,22752,Gift Bag,11,2024-10-10 00:54:00,80.27,10193,Germany,882.97
540478,90019,Water Bottle,15,2023-05-31 21:37:00,104.17,10380,Spain,1562.55
540479,47566,Notebook,14,2023-09-04 18:28:00,54.96,10405,France,769.44
540480,85123A,White Hanging Heart,8,2023-07-27 17:47:00,28.3,10114,Germany,226.4
540481,22752,Gift Bag,9,2023-07-12 16:42:00,97.98,10257,Netherlands,881.82
540482,22423,LED Lamp,8,2023-08-20 17:36:00,83.77,10713,United Kingdom,670.16
540483,90019,Water Bottle,17,2024-08-03 02:54:00,136.52,10417,Netherlands,2320.84
540484,85123A,White Hanging Heart,15,2024-05-30 17:32:00,21.44,10731,Ireland,321.6
540485,22752,Gift Bag,4,2024-06-11 03:29:00,94.55,10850,Netherlands,378.2
540486,22423,LED Lamp,18,2023-07-16 18:30:00,26.93,10793,United Kingdom,484.74
540487,71053,Coffee Mug,12,2023-02-28 12:15:00,116.76,10048,France,1401.12
540488,85123A,White Hanging Heart,1,2023-08-07 14:19:00,105.74,10123,Netherlands,105.74
540489,71053,Coffee Mug,14,2023-03-31 19:55:00,136.42,10206,Spain,1909.88
540490,85123A,White Hanging Heart,12,2023-12-16 23:43:00,26.45,10011,Ireland,317.4
540491,84406B,Storage Box,4,2024-06-09 23:33:00,37.04,10970,France,148.16
540492,90019,Water Bottle,16,2024-09-10 11:06:00,7.96,10364,Spain,127.36
540493,84406B,Storage Box,20,2024-11-22 07:16:00,18.28,10362,Germany,365.6
540494,90019,Water Bottle,15,2024-08-18 14:07:00,4.66,10810,United Kingdom,69.9
540495,22423,LED Lamp,4,2023-09-22 05:09:00,12.45,10567,France,49.8
540496,22752,Gift Bag,13,2024-08-25 08:34:00,125.68,10706,Ireland,1633.84
540497,22752,Gift Bag,9,2023-01-15 00:21:00,142.39,10154,Nigeria,1281.51
540498,47566,Notebook,16,2023-02-06 02:11:00,131.15,10635,Ireland,2098.4
540499,90019,Water Bottle,20,2024-05-02 05:44:00,59.8,10865,Nigeria,1196.0
540500,22423,LED Lamp,8,2024-09-17 16:04:00,131.14,10369,France,1049.12
540501,47566,Notebook,7,2023-05-15 18:39:00,47.72,10044,Germany,334.04
540502,71053,Coffee Mug,12,2023-12-06 18:29:00,109.5,10397,France,1314.0
540503,84406B,Storage Box,1,2024-05-10 10:14:00,51.32,10021,Germany,51.32
540504,22423,LED Lamp,20,2023-05-30 23:42:00,8.24,10147,France,164.8
540505,22423,LED Lamp,9,2023-09-26 11:36:00,10.93,10587,Spain,98.37
540506,47566,Notebook,5,2023-02-04 17:57:00,148.84,10789,United Kingdom,744.2
540507,22752,Gift Bag,7,2024-10-10 18:40:00,116.48,10101,France,815.36
540508,22752,Gift Bag,10,2023-09-01 04:43:00,119.27,10073,France,1192.7
540509,22752,Gift Bag,11,2024-06-05 20:15:00,111.32,10358,Ireland,1224.52
540510,47566,Notebook,13,2024-12-22 10:42:00,51.16,10330,Ireland,665.08
540511,22423,LED Lamp,17,2023-09-07 07:22:00,56.04,10154,Germany,952.68
540512,71053,Coffee Mug,1,2024-11-18 14:25:00,133.48,10456,Nigeria,133.48
540513,47566,Notebook,10,2024-08-23 02:09:00,139.53,10308,Netherlands,1395.3
540514,84406B,Storage Box,9,2024-07-18 21:59:00,109.41,10988,France,984.69
540515,85123A,White Hanging Heart,7,2023-03-23 18:11:00,88.13,10311,Spain,616.91
540516,84406B,Storage Box,15,2024-12-07 13:46:00,54.51,10889,United Kingdom,817.65
540517,22752,Gift Bag,16,2023-06-29 08:57:00,48.91,10263,Spain,782.56
540518,85123A,White Hanging Heart,6,2023-08-31 22:01:00,94.53,10223,United Kingdom,567.18
540519,22423,LED Lamp,15,2024-09-09 09:55:00,31.25,10513,Netherlands,468.75
540520,85123A,White Hanging Heart,7,2023-02-28 04:38:00,37.4,10049,United Kingdom,261.8
540521,85123A,White Hanging Heart,19,2023-05-20 00:12:00,52.16,10277,Spain,991.04
540522,90019,Water Bottle,1,2023-01-29 06:20:00,96.52,10334,Ireland,96.52
540523,90019,Water Bottle,1,2024-02-20 19:43:00,97.87,10819,France,97.87
540524,71053,Coffee Mug,2,2023-02-16 02:40:00,129.7,10627,France,259.4
540525,22752,Gift Bag,16,2024-02-14 08:29:00,148.19,10894,United Kingdom,2371.04
540526,85123A,White Hanging Heart,11,2023-11-17 01:26:00,85.27,10628,Netherlands,937.97
540527,90019,Water Bottle,11,2023-01-20 04:13:00,24.77,10146,Spain,272.47
540528,22752,Gift Bag,3,2024-01-06 13:22:00,54.64,10551,Netherlands,163.92
540529,47566,Notebook,18,2024-09-08 18:21:00,24.28,10235,Netherlands,437.04
540530,47566,Notebook,9,2024-05-04 01:49:00,122.3,10662,France,1100.7
540531,90019,Water Bottle,18,2024-04-09 17:17:00,146.64,10370,Spain,2639.52
540532,47566,Notebook,9,2023-01-10 17:30:00,21.08,10102,Netherlands,189.72
540533,22752,Gift Bag,12,2024-10-05 07:25:00,23.86,10774,United Kingdom,286.32
540534,85123A,White Hanging Heart,20,2023-03-03 17:32:00,21.42,10209,Spain,428.4
540535,22752,Gift Bag,6,2024-09-12 11:47:00,39.98,10152,Germany,239.88
540536,22752,Gift Bag,6,2023-12-26 22:15:00,79.98,10452,Ireland,479.88
540537,22423,LED Lamp,7,2023-12-19 12:29:00,95.96,10217,France,671.72
540538,22752,Gift Bag,1,2023-01-16 02:51:00,17.51,10660,Nigeria,17.51
540539,90019,Water Bottle,12,2024-07-31 12:26:00,10.41,10928,Nigeria,124.92
540540,90019,Water Bottle,8,2023-01-22 08:45:00,6.06,10444,Germany,48.48
540541,71053,Coffee Mug,12,2024-03-11 20:17:00,31.68,10305,Nigeria,380.16
540542,71053,Coffee Mug,19,2024-05-03 08:48:00,118.94,10139,Ireland,2259.86
540543,84406B,Storage Box,10,2023-01-05 15:55:00,14.63,10912,Germany,146.3
540544,71053,Coffee Mug,11,2024-09-03 14:13:00,102.89,10593,United Kingdom,1131.79
540545,22752,Gift Bag,7,2024-01-05 01:49:00,127.92,10792,Ireland,895.44
540546,22423,LED Lamp,6,2023-05-24 09:43:00,66.07,10025,Ireland,396.42
540547,85123A,White Hanging Heart,5,2023-01-10 04:58:00,146.19,10309,Germany,730.95
540548,47566,Notebook,12,2023-06-22 14:43:00,15.99,10406,United Kingdom,191.88
540549,22423,LED Lamp,11,2024-11-12 22:25:00,96.86,10903,France,1065.46
540550,85123A,White Hanging Heart,19,2024-10-04 22:00:00,36.34,10038,Germany,690.46
540551,47566,Notebook,20,2024-03-16 22:06:00,35.9,10745,United Kingdom,718.0
540552,85123A,White Hanging Heart,11,2023-04-23 03:31:00,11.09,10993,Germany,121.99
540553,47566,Notebook,14,2023-08-18 21:34:00,1.88,10151,Netherlands,26.32
540554,90019,Water Bottle,18,2023-04-26 16:22:00,75.86,10859,Nigeria,1365.48
540555,85123A,White Hanging Heart,12,2023-08-18 23:04:00,145.62,10279,Netherlands,1747.44
540556,71053,Coffee Mug,1,2023-03-12 01:12:00,40.8,10520,United Kingdom,40.8
540557,22423,LED Lamp,18,2023-10-01 00:20:00,142.86,10704,United Kingdom,2571.48
540558,90019,Water Bottle,15,2024-07-15 10:44:00,82.28,10420,Ireland,1234.2
540559,90019,Water Bottle,9,2023-11-22 17:26:00,60.79,10392,Germany,547.11
540560,22423,LED Lamp,13,2023-05-27 20:00:00,132.43,10244,Spain,1721.59
540561,47566,Notebook,9,2024-01-22 07:52:00,104.51,10203,Netherlands,940.59
540562,85123A,White Hanging Heart,3,2023-02-04 22:03:00,126.69,10415,Netherlands,380.07
540563,47566,Notebook,11,2024-03-29 17:42:00,103.2,10323,Nigeria,1135.2
540564,47566,Notebook,1,2024-10-24 15:32:00,71.81,10350,Spain,71.81
540565,47566,Notebook,13,2024-10-06 23:55:00,36.31,10387,France,472.03
540566,90019,Water Bottle,3,2024-06-22 08:39:00,59.94,10675,Netherlands,179.82
540567,22752,Gift Bag,11,2024-07-10 21:14:00,12.19,10946,Spain,134.09
540568,22752,Gift Bag,9,2024-04-29 23:22:00,40.45,10534,Spain,364.05
540569,22423,LED Lamp,19,2023-05-26 02:59:00,34.35,10775,Spain,652.65
540570,84406B,Storage Box,17,2023-06-23 11:15:00,31.92,10689,Germany,542.64
540571,71053,Coffee Mug,15,2024-10-29 01:20:00,27.89,10390,France,418.35
540572,22752,Gift Bag,14,2023-06-07 22:16:00,19.77,10384,United Kingdom,276.78
540573,84406B,Storage Box,12,2024-06-19 16:19:00,99.96,10463,Netherlands,1199.52
540574,85123A,White Hanging Heart,9,2024-04-01 22:07:00,60.24,10460,Netherlands,542.16
540575,22423,LED Lamp,6,2023-06-03 00:43:00,114.18,10133,France,685.08
540576,22423,LED Lamp,17,2024-09-29 11:33:00,99.55,10348,Ireland,1692.35
540577,22423,LED Lamp,9,2023-07-25 00:36:00,4.14,10265,United Kingdom,37.26
540578,47566,Notebook,6,2024-07-11 08:58:00,47.02,10331,France,282.12
540579,71053,Coffee Mug,9,2023-04-04 16:40:00,125.37,10505,Ireland,1128.33
540580,85123A,White Hanging Heart,7,2023-10-25 19:49:00,20.55,10380,United Kingdom,143.85
540581,90019,Water Bottle,15,2023-02-12 22:48:00,57.3,10302,Nigeria,859.5
540582,22423,LED Lamp,20,2023-12-27 07:24:00,121.91,10870,Spain,2438.2
540583,71053,Coffee Mug,20,2024-12-29 18:23:00,29.95,10064,Netherlands,599.0
540584,71053,Coffee Mug,11,2023-03-23 14:24:00,129.24,10402,Spain,1421.64
540585,22423,LED Lamp,16,2024-10-20 00:06:00,140.46,10607,Spain,2247.36
540586,22423,LED Lamp,15,2024-03-22 13:30:00,105.59,10180,United Kingdom,1583.85
540587,22423,LED Lamp,13,2024-06-08 00:42:00,74.45,10237,Netherlands,967.85
540588,71053,Coffee Mug,13,2024-11-27 09:35:00,81.94,10338,Ireland,1065.22
540589,22423,LED Lamp,15,2023-08-15 02:36:00,19.04,10837,United Kingdom,285.6
540590,85123A,White Hanging Heart,16,2023-08-09 18:29:00,14.61,10056,Ireland,233.76
540591,90019,Water Bottle,7,2024-05-09 01:35:00,107.09,10707,Netherlands,749.63
