Property_ID,City,Region,Property_Type,Bedrooms,Bathrooms,Size_sqft,Year_Built,Listing_Type,Days_On_Market,Garage,Swimming_Pool,Garden,Price,Agent_Name
274,Lagos,South,Apartment,2,2,3586,2018,Sale,293,No,Yes,No,820499.0,Agent_24
275,Kano,South,Duplex,7,4,5550,1992,Rent,270,Yes,No,No,746285.0,Agent_25
276,Kano,East,Apartment,5,2,2806,1996,Rent,351,No,No,No,354021.0,Agent_26
277,Lagos,West,Villa,7,1,1475,2025,Sale,220,Yes,No,Yes,515011.0,Agent_27
278,Abuja,North,Bungalow,2,2,5508,2018,Sale,228,Yes,Yes,No,1124154.0,Agent_28
279,Lagos,West,Apartment,2,2,5747,2025,Rent,358,Yes,No,Yes,1255330.0,Agent_29
280,Ibadan,East,Duplex,4,2,1222,2012,Sale,211,Yes,Yes,No,213387.0,Agent_30
281,Kano,South,Apartment,7,2,3070,2005,Rent,298,Yes,No,No,449234.0,Agent_31
282,Enugu,East,Duplex,6,1,824,2020,Rent,1,No,No,Yes,172008.0,Agent_32
283,Enugu,West,Villa,4,5,2029,2023,Rent,23,No,Yes,Yes,381238.0,Agent_33
284,Port Harcourt,North,Apartment,1,3,5669,1990,Rent,284,No,Yes,No,886484.0,Agent_34
285,Lagos,East,Villa,7,4,2445,2007,Sale,188,No,No,No,748592.0,Agent_35
286,Lagos,North,Bungalow,5,3,4986,2004,Rent,18,Yes,Yes,Yes,1079203.0,Agent_36
287,Port Harcourt,East,Duplex,5,3,2930,2006,Rent,49,No,Yes,No,532354.0,Agent_37
288,Port Harcourt,North,Duplex,5,4,4611,1999,Sale,47,Yes,No,Yes,913955.0,Agent_38
289,Port Harcourt,North,Villa,3,1,4010,2009,Sale,115,Yes,No,Yes,704577.0,Agent_39
290,Kano,South,Bungalow,2,4,1345,1995,Rent,39,No,Yes,Yes,225595.0,Agent_40
291,Ibadan,North,Apartment,4,1,5464,1997,Rent,217,No,No,No,751286.0,Agent_41
292,Lagos,South,Apartment,5,3,1067,2023,Rent,210,Yes,No,Yes,341038.0,Agent_42
293,Kano,West,Duplex,1,1,4188,2021,Rent,262,Yes,No,Yes,501448.0,Agent_43
294,Port Harcourt,West,Villa,5,5,2679,1993,Rent,211,Yes,Yes,No,594836.0,Agent_44
295,Lagos,South,Villa,6,4,2519,2009,Rent,53,No,Yes,Yes,695546.0,Agent_45
296,Kano,South,Apartment,2,5,3819,2013,Sale,281,Yes,Yes,No,446802.0,Agent_46
297,Ibadan,East,Bungalow,7,3,2820,2013,Sale,355,Yes,No,No,442843.0,Agent_47
298,Kano,East,Bungalow,2,4,2146,2015,Rent,321,Yes,Yes,Yes,314770.0,Agent_48
299,Ibadan,East,Apartment,7,3,4503,2014,Sale,133,Yes,No,No,670000.0,Agent_49
300,Port Harcourt,West,Apartment,7,5,4409,2025,Sale,264,No,No,No,849716.0,Agent_50
301,Ibadan,East,Villa,4,3,3920,1996,Rent,295,No,No,No,582049.0,Agent_1
302,Lagos,North,Bungalow,3,4,3031,1999,Sale,111,Yes,No,Yes,724925.0,Agent_2
303,Port Harcourt,North,Apartment,7,4,856,2001,Sale,43,No,Yes,Yes,360808.0,Agent_3
304,Lagos,East,Apartment,7,3,3581,1990,Rent,338,Yes,No,Yes,843008.0,Agent_4
305,Enugu,North,Duplex,4,4,2780,2014,Rent,238,No,No,No,522484.0,Agent_5
306,Abuja,West,Apartment,5,4,4631,2005,Rent,247,No,Yes,Yes,988388.0,Agent_6
307,Ibadan,North,Apartment,6,3,2960,1994,Sale,4,No,No,Yes,481480.0,Agent_7
308,Abuja,West,Bungalow,1,5,5623,2008,Rent,364,No,Yes,No,1146908.0,Agent_8
309,Abuja,South,Villa,4,4,3287,1993,Sale,349,Yes,Yes,Yes,709938.0,Agent_9
310,Ibadan,South,Bungalow,3,4,4709,1995,Rent,350,Yes,Yes,No,637101.0,Agent_10
311,Port Harcourt,South,Villa,4,4,1697,2015,Rent,312,Yes,No,Yes,327386.0,Agent_11
312,Enugu,South,Duplex,2,4,1778,1998,Rent,173,No,Yes,No,321098.0,Agent_12
313,Lagos,North,Apartment,5,3,965,2003,Rent,193,No,No,No,302538.0,Agent_13
314,Kano,East,Duplex,5,5,4500,1998,Sale,3,Yes,Yes,No,574723.0,Agent_14
315,Lagos,North,Villa,7,5,3848,2004,Sale,278,No,Yes,No,1015094.0,Agent_15
316,Kano,West,Bungalow,5,1,1987,2009,Rent,56,No,Yes,Yes,268343.0,Agent_16
317,Lagos,North,Bungalow,5,4,5442,1997,Sale,274,Yes,Yes,No,1293786.0,Agent_17
318,Ibadan,North,Duplex,5,4,5097,2021,Rent,176,No,No,No,717090.0,Agent_18
319,Enugu,West,Villa,5,1,5036,2010,Rent,116,Yes,No,No,723083.0,Agent_19
320,Kano,South,Duplex,1,5,825,2008,Sale,84,No,Yes,No,108173.0,Agent_20
321,Port Harcourt,South,Duplex,3,2,2265,2018,Sale,159,Yes,Yes,No,476367.0,Agent_21
322,Lagos,South,Apartment,7,2,4662,2020,Rent,286,No,Yes,No,1123603.0,Agent_22
323,Lagos,East,Duplex,5,5,803,1995,Rent,80,No,No,Yes,302258.0,Agent_23
324,Kano,West,Apartment,7,4,5567,1993,Rent,66,No,Yes,No,744664.0,Agent_24
325,Port Harcourt,West,Apartment,3,2,5079,2018,Sale,209,No,Yes,Yes,890228.0,Agent_25
326,Port Harcourt,North,Bungalow,6,3,5524,1992,Rent,10,No,No,No,1024821.0,Agent_26
327,Ibadan,East,Apartment,5,3,1940,1990,Rent,199,Yes,Yes,No,314924.0,Agent_27
328,Ibadan,South,Apartment,7,1,648,2004,Rent,59,No,Yes,Yes,154414.0,Agent_28
329,Ibadan,East,Bungalow,4,5,3534,2010,Rent,234,Yes,Yes,No,474283.0,Agent_29
330,Ibadan,West,Duplex,7,5,3131,2020,Rent,307,Yes,Yes,No,490849.0,Agent_30
331,Ibadan,West,Villa,5,2,5720,1996,Rent,244,Yes,No,Yes,799550.0,Agent_31
332,Ibadan,North,Villa,2,4,595,2006,Sale,54,No,No,Yes,116664.0,Agent_32
333,Enugu,North,Villa,1,5,3955,2008,Rent,337,Yes,No,Yes,541848.0,Agent_33
334,Port Harcourt,West,Duplex,4,2,4877,1992,Rent,9,No,Yes,Yes,858590.0,Agent_34
335,Ibadan,South,Apartment,4,2,2869,2019,Sale,101,No,Yes,No,437395.0,Agent_35
336,Port Harcourt,South,Villa,2,5,3967,2024,Sale,295,No,No,Yes,725033.0,Agent_36
337,Port Harcourt,East,Duplex,5,2,1028,2018,Rent,203,Yes,Yes,Yes,288916.0,Agent_37
338,Abuja,West,Apartment,1,1,2810,2003,Sale,153,No,Yes,Yes,545468.0,Agent_38
339,Enugu,West,Bungalow,4,1,5175,2024,Rent,110,No,No,No,780353.0,Agent_39
340,Ibadan,South,Villa,1,5,2163,2017,Sale,322,No,No,Yes,334221.0,Agent_40
341,Lagos,South,Apartment,4,4,3864,2019,Sale,266,Yes,Yes,No,817613.0,Agent_41
342,Kano,West,Villa,5,1,2841,2015,Rent,152,Yes,No,No,380599.0,Agent_42
343,Lagos,North,Villa,6,1,5405,1996,Sale,83,Yes,Yes,No,1181824.0,Agent_43
344,Enugu,West,Villa,4,5,1192,2020,Rent,134,Yes,No,No,277463.0,Agent_44
345,Kano,West,Apartment,6,3,4830,1994,Sale,326,No,No,Yes,630575.0,Agent_45
346,Enugu,South,Duplex,4,2,1451,2024,Rent,160,Yes,Yes,Yes,305087.0,Agent_46
347,Port Harcourt,South,Apartment,3,1,1860,2003,Sale,39,No,Yes,No,360035.0,Agent_47
348,Kano,North,Villa,5,3,5627,2025,Rent,176,Yes,No,Yes,666323.0,Agent_48
349,Port Harcourt,North,Apartment,2,4,1038,2016,Rent,13,No,Yes,Yes,208750.0,Agent_49
350,Lagos,East,Bungalow,6,3,1319,2013,Rent,315,Yes,Yes,Yes,433696.0,Agent_50
351,Lagos,West,Duplex,2,5,3662,2018,Rent,67,Yes,Yes,Yes,777030.0,Agent_1
352,Kano,South,Apartment,5,4,4425,2011,Sale,248,Yes,No,No,546806.0,Agent_2
353,Kano,North,Bungalow,7,4,771,1997,Rent,41,No,Yes,Yes,183553.0,Agent_3
354,Ibadan,East,Duplex,2,3,1528,2004,Sale,184,No,Yes,Yes,208857.0,Agent_4
355,Enugu,East,Bungalow,5,5,4165,1994,Sale,35,Yes,No,No,624989.0,Agent_5
356,Ibadan,South,Duplex,2,1,1742,1993,Rent,337,Yes,No,Yes,285723.0,Agent_6
357,Enugu,South,Apartment,6,3,1641,2000,Rent,290,Yes,No,Yes,306210.0,Agent_7
358,Ibadan,East,Bungalow,3,1,1092,2007,Sale,76,Yes,No,Yes,185968.0,Agent_8
359,Port Harcourt,North,Villa,2,3,2105,2019,Sale,70,Yes,Yes,No,377728.0,Agent_9
360,Kano,East,Bungalow,6,1,4710,2004,Sale,234,Yes,Yes,Yes,567357.0,Agent_10
361,Lagos,West,Duplex,4,3,3877,1995,Rent,11,No,No,Yes,957914.0,Agent_11
362,Enugu,West,Apartment,5,4,4571,2005,Rent,283,No,No,No,726554.0,Agent_12
363,Enugu,South,Duplex,1,2,4802,1998,Sale,304,No,Yes,Yes,615035.0,Agent_13
364,Lagos,North,Bungalow,7,4,4194,2023,Sale,24,No,Yes,No,971090.0,Agent_14
365,Ibadan,North,Bungalow,1,1,2850,2016,Sale,274,No,No,No,400591.0,Agent_15
366,Enugu,West,Villa,5,5,4707,2002,Rent,27,No,Yes,No,695917.0,Agent_16
367,Port Harcourt,East,Apartment,3,4,1940,2025,Sale,54,Yes,Yes,Yes,462515.0,Agent_17
368,Kano,South,Apartment,2,2,4126,2016,Sale,55,Yes,No,Yes,447914.0,Agent_18
369,Lagos,East,Bungalow,3,1,2382,1998,Sale,233,Yes,No,Yes,578222.0,Agent_19
370,Kano,East,Apartment,1,4,4211,1994,Sale,277,Yes,No,Yes,515730.0,Agent_20
371,Enugu,East,Villa,7,3,684,2011,Rent,120,Yes,No,Yes,199704.0,Agent_21
372,Enugu,North,Duplex,6,5,5496,2020,Sale,225,No,Yes,No,867961.0,Agent_22
373,Lagos,West,Apartment,7,1,720,1992,Rent,58,No,No,No,337120.0,Agent_23
374,Port Harcourt,North,Bungalow,5,4,3688,2019,Rent,255,No,Yes,No,775222.0,Agent_24
375,Abuja,West,Duplex,5,1,1593,2010,Sale,176,No,Yes,No,478196.0,Agent_25
376,Lagos,South,Duplex,3,3,3445,2024,Rent,54,No,Yes,Yes,841477.0,Agent_26
377,Abuja,South,Villa,6,2,2974,1995,Sale,146,Yes,No,No,752282.0,Agent_27
378,Ibadan,East,Bungalow,3,4,3115,2017,Sale,259,No,Yes,No,489803.0,Agent_28
379,Abuja,West,Apartment,2,1,2512,2021,Sale,152,No,No,Yes,558614.0,Agent_29
380,Port Harcourt,West,Bungalow,4,1,2990,2014,Sale,262,No,No,No,513522.0,Agent_30
381,Ibadan,West,Duplex,6,1,1100,2021,Sale,19,Yes,No,Yes,276844.0,Agent_31
382,Abuja,East,Bungalow,4,2,1660,2024,Rent,342,Yes,Yes,Yes,351284.0,Agent_32
383,Ibadan,East,Apartment,7,1,5099,2011,Rent,171,Yes,No,Yes,712115.0,Agent_33
384,Abuja,South,Apartment,2,5,4813,2013,Sale,197,Yes,No,No,1023682.0,Agent_34
385,Port Harcourt,North,Villa,4,5,3235,2019,Rent,73,Yes,Yes,No,661558.0,Agent_35
386,Abuja,West,Apartment,1,1,2718,2021,Sale,303,Yes,No,No,534015.0,Agent_36
387,Abuja,West,Apartment,7,5,5207,2020,Rent,85,No,Yes,No,1155423.0,Agent_37
388,Abuja,North,Bungalow,4,4,1652,2012,Rent,284,No,Yes,No,470606.0,Agent_38
389,Lagos,West,Bungalow,2,5,556,2022,Sale,302,No,No,No,177125.0,Agent_39
390,Lagos,East,Duplex,4,1,1704,2014,Rent,132,Yes,No,Yes,367466.0,Agent_40
391,Lagos,East,Villa,5,3,4841,2025,Rent,120,Yes,No,Yes,1019882.0,Agent_41
392,Port Harcourt,West,Bungalow,3,4,643,2013,Rent,216,Yes,No,No,188742.0,Agent_42
393,Ibadan,East,Apartment,1,2,867,2020,Sale,136,Yes,Yes,No,131110.0,Agent_43
394,Enugu,East,Duplex,5,1,1982,2002,Rent,116,No,No,Yes,351770.0,Agent_44
395,Abuja,West,Bungalow,5,2,1115,1999,Rent,61,Yes,No,Yes,405842.0,Agent_45
396,Abuja,South,Villa,2,3,4138,2012,Rent,17,Yes,Yes,Yes,762526.0,Agent_46
397,Port Harcourt,North,Villa,3,2,3828,2007,Rent,34,Yes,No,No,691204.0,Agent_47
398,Abuja,East,Duplex,3,1,3727,2021,Rent,20,Yes,No,No,815060.0,Agent_48
399,Lagos,South,Duplex,6,1,2088,2022,Rent,208,Yes,No,No,593386.0,Agent_49
400,Enugu,East,Duplex,7,3,2989,2025,Rent,162,No,No,Yes,492330.0,Agent_50
401,Kano,East,Duplex,1,1,3503,2017,Rent,299,Yes,No,No,376663.0,Agent_1
402,Abuja,North,Duplex,7,3,1198,2005,Rent,10,Yes,Yes,No,468921.0,Agent_2
403,Lagos,East,Apartment,2,3,5471,2005,Sale,94,No,No,No,1138043.0,Agent_3
404,Kano,North,Apartment,1,1,3323,2007,Rent,107,Yes,Yes,No,389832.0,Agent_4
405,Enugu,North,Bungalow,6,5,1444,1997,Rent,105,Yes,Yes,No,323438.0,Agent_5
406,Kano,North,Villa,4,3,4381,2005,Rent,71,No,Yes,No,515911.0,Agent_6
407,Lagos,South,Apartment,5,1,1422,2000,Rent,84,No,Yes,Yes,375997.0,Agent_7
408,Ibadan,West,Apartment,1,5,2246,1995,Rent,209,No,No,No,362494.0,Agent_8
409,Ibadan,South,Apartment,7,3,4620,1990,Sale,259,No,No,Yes,726392.0,Agent_9
410,Kano,West,Bungalow,5,5,3353,2001,Sale,239,No,Yes,Yes,441892.0,Agent_10
411,Port Harcourt,West,Duplex,2,4,2059,2017,Sale,302,No,No,Yes,344353.0,Agent_11
412,Kano,North,Bungalow,7,4,1583,2006,Sale,232,No,No,No,313877.0,Agent_12
413,Abuja,East,Villa,4,5,4038,1990,Rent,282,No,Yes,No,922878.0,Agent_13
414,Abuja,North,Villa,2,3,933,2021,Rent,206,No,No,No,191802.0,Agent_14
415,Ibadan,East,Villa,4,1,3426,1997,Rent,264,No,Yes,No,453555.0,Agent_15
416,Port Harcourt,West,Villa,4,2,1589,2013,Sale,311,Yes,Yes,Yes,372450.0,Agent_16
417,Lagos,North,Apartment,5,1,3457,1999,Sale,347,No,No,No,815290.0,Agent_17
418,Abuja,East,Apartment,2,2,3112,1999,Sale,185,No,No,Yes,599808.0,Agent_18
419,Ibadan,South,Bungalow,2,2,4691,2025,Sale,114,No,No,No,638894.0,Agent_19
420,Enugu,East,Duplex,1,3,4259,2014,Rent,79,No,Yes,No,594649.0,Agent_20
421,Ibadan,North,Villa,7,5,4763,1999,Rent,357,No,Yes,Yes,680787.0,Agent_21
422,Abuja,South,Bungalow,2,1,2589,2008,Sale,342,Yes,No,Yes,567722.0,Agent_22
423,Abuja,East,Apartment,1,5,2402,2004,Rent,301,Yes,Yes,Yes,566946.0,Agent_23
424,Ibadan,East,Apartment,3,4,3067,2005,Sale,50,Yes,No,No,413644.0,Agent_24
425,Lagos,East,Duplex,3,3,2498,1991,Sale,320,No,No,Yes,660578.0,Agent_25
426,Kano,East,Duplex,3,3,3614,2018,Sale,95,No,No,Yes,495724.0,Agent_26
427,Abuja,East,Duplex,6,4,3494,1993,Sale,258,Yes,No,Yes,883335.0,Agent_27
428,Ibadan,South,Bungalow,2,1,5729,2018,Rent,351,No,Yes,No,758121.0,Agent_28
429,Ibadan,West,Apartment,6,4,2510,2020,Rent,62,No,No,Yes,398990.0,Agent_29
430,Port Harcourt,South,Apartment,7,1,5344,2006,Sale,142,Yes,Yes,Yes,1031126.0,Agent_30
431,Kano,South,Duplex,2,2,2391,1999,Sale,330,No,Yes,No,282478.0,Agent_31
432,Enugu,South,Villa,1,3,1330,2016,Rent,222,No,Yes,Yes,187866.0,Agent_32
433,Lagos,West,Duplex,6,1,548,2004,Rent,356,No,Yes,Yes,266090.0,Agent_33
434,Enugu,North,Bungalow,6,5,4710,2020,Sale,111,No,Yes,Yes,714148.0,Agent_34
435,Kano,West,Duplex,7,5,1678,2010,Sale,104,No,Yes,No,351046.0,Agent_35
436,Kano,South,Duplex,6,3,3533,2015,Sale,15,No,No,Yes,461225.0,Agent_36
437,Kano,East,Bungalow,4,4,570,2025,Sale,270,No,Yes,Yes,113676.0,Agent_37
438,Enugu,East,Duplex,1,4,5955,2006,Sale,159,Yes,No,Yes,870766.0,Agent_38
439,Kano,South,Apartment,3,1,566,1992,Rent,157,Yes,Yes,Yes,97960.0,Agent_39
440,Ibadan,East,Villa,1,4,2277,2003,Rent,27,No,No,Yes,317436.0,Agent_40
441,Enugu,South,Duplex,4,3,5562,2002,Sale,85,No,No,Yes,787435.0,Agent_41
442,Kano,East,Bungalow,7,1,2728,2016,Sale,9,Yes,Yes,Yes,390711.0,Agent_42
443,Ibadan,West,Villa,7,2,2289,1990,Sale,276,Yes,No,No,405254.0,Agent_43
444,Port Harcourt,North,Bungalow,2,4,1112,2006,Sale,227,Yes,No,No,200317.0,Agent_44
445,Kano,North,Villa,1,4,2386,2023,Rent,186,Yes,Yes,No,298931.0,Agent_45
446,Enugu,West,Villa,7,1,2122,2003,Rent,79,Yes,Yes,Yes,378309.0,Agent_46
447,Abuja,West,Duplex,6,5,1196,2006,Sale,216,Yes,Yes,No,422235.0,Agent_47
448,Kano,South,Apartment,7,4,1737,1992,Rent,57,Yes,Yes,Yes,268106.0,Agent_48
449,Abuja,South,Duplex,7,3,2906,2023,Sale,144,No,Yes,Yes,666465.0,Agent_49
450,Ibadan,South,Bungalow,7,4,748,2014,Sale,356,Yes,Yes,Yes,204652.0,Agent_50
451,Port Harcourt,East,Bungalow,7,2,1137,1991,Rent,331,Yes,Yes,No,292734.0,Agent_1
452,Lagos,South,Villa,3,4,1449,2023,Sale,67,Yes,Yes,No,394573.0,Agent_2
453,Port Harcourt,West,Villa,3,5,2404,2015,Rent,275,No,No,Yes,435848.0,Agent_3
454,Kano,North,Apartment,2,4,4087,2020,Sale,105,No,Yes,Yes,532639.0,Agent_4
455,Abuja,East,Duplex,7,1,1611,1998,Sale,188,No,No,No,493518.0,Agent_5
456,Abuja,South,Bungalow,1,4,675,2019,Sale,164,Yes,Yes,No,129226.0,Agent_6
457,Enugu,East,Villa,4,5,1222,2009,Sale,267,Yes,Yes,No,245471.0,Agent_7
458,Abuja,East,Apartment,2,1,4342,2010,Rent,51,Yes,Yes,No,780040.0,Agent_8
459,Enugu,South,Bungalow,1,3,4174,2018,Sale,126,No,Yes,No,624774.0,Agent_9
460,Ibadan,East,Villa,7,1,5366,2014,Rent,80,No,No,No,762594.0,Agent_10
461,Lagos,North,Bungalow,5,2,2447,2014,Rent,183,No,No,No,644558.0,Agent_11
462,Kano,West,Apartment,7,1,1202,1998,Sale,310,No,Yes,Yes,229506.0,Agent_12
463,Enugu,West,Apartment,3,3,2628,2015,Rent,17,No,No,Yes,447391.0,Agent_13
464,Lagos,North,Bungalow,4,4,1426,2005,Sale,170,No,Yes,No,404422.0,Agent_14
465,Abuja,East,Duplex,6,1,4733,2001,Rent,280,Yes,No,No,1064792.0,Agent_15
466,Abuja,South,Bungalow,4,1,4004,2013,Rent,304,No,Yes,Yes,805832.0,Agent_16
467,Lagos,East,Villa,6,1,3017,2015,Sale,340,No,No,No,760258.0,Agent_17
468,Abuja,North,Duplex,4,1,2897,2009,Sale,214,No,No,Yes,659187.0,Agent_18
469,Ibadan,East,Villa,3,3,1649,1998,Rent,198,No,No,Yes,258315.0,Agent_19
470,Ibadan,West,Bungalow,6,5,3880,2012,Sale,7,Yes,Yes,No,553656.0,Agent_20
471,Lagos,East,Duplex,1,5,2378,2018,Sale,11,Yes,No,Yes,604139.0,Agent_21
472,Enugu,North,Villa,6,1,1753,2020,Rent,12,No,Yes,No,387747.0,Agent_22
473,Enugu,West,Bungalow,2,3,1983,2008,Rent,110,Yes,No,No,323816.0,Agent_23
474,Lagos,East,Bungalow,1,3,5964,2009,Sale,133,Yes,Yes,Yes,1265966.0,Agent_24
475,Enugu,East,Duplex,2,1,809,2012,Rent,128,Yes,Yes,Yes,132652.0,Agent_25
476,Enugu,West,Bungalow,7,2,5639,2016,Sale,148,Yes,Yes,Yes,920285.0,Agent_26
477,Ibadan,South,Apartment,4,1,4452,2019,Sale,54,Yes,No,No,576900.0,Agent_27
478,Enugu,West,Villa,1,2,3549,2010,Rent,311,Yes,No,No,450471.0,Agent_28
479,Port Harcourt,South,Villa,4,1,2064,2024,Sale,79,Yes,Yes,No,458297.0,Agent_29
480,Kano,North,Bungalow,7,2,2000,1996,Rent,346,No,Yes,No,338951.0,Agent_30
481,Abuja,North,Bungalow,5,2,5365,2011,Sale,97,Yes,Yes,No,1135214.0,Agent_31
482,Port Harcourt,West,Apartment,4,1,515,1999,Sale,249,No,No,No,117549.0,Agent_32
483,Enugu,West,Duplex,7,2,1105,2012,Sale,127,Yes,No,No,244649.0,Agent_33
484,Ibadan,North,Bungalow,4,4,1881,2004,Rent,30,Yes,No,Yes,323356.0,Agent_34
485,Lagos,South,Bungalow,7,5,5408,2019,Rent,24,Yes,No,No,1303667.0,Agent_35
486,Enugu,North,Bungalow,2,3,3883,2023,Sale,201,No,No,Yes,542202.0,Agent_36
487,Ibadan,West,Bungalow,7,2,1394,2002,Rent,131,Yes,Yes,Yes,326286.0,Agent_37
488,Kano,North,Villa,6,2,2067,1993,Rent,122,No,Yes,No,332983.0,Agent_38
489,Enugu,West,Bungalow,5,3,913,2007,Sale,356,Yes,Yes,Yes,224000.0,Agent_39
490,Lagos,West,Villa,4,2,4620,2012,Rent,327,Yes,Yes,Yes,953192.0,Agent_40
491,Ibadan,North,Bungalow,7,3,2504,2022,Rent,150,No,No,Yes,379877.0,Agent_41
492,Ibadan,South,Duplex,7,1,815,2023,Rent,14,Yes,No,No,175465.0,Agent_42
493,Ibadan,East,Apartment,4,4,5166,2023,Sale,304,Yes,Yes,Yes,676480.0,Agent_43
494,Kano,North,Duplex,5,4,5320,2025,Sale,29,Yes,No,No,649598.0,Agent_44
495,Enugu,East,Bungalow,5,5,3555,2024,Rent,50,No,Yes,No,562603.0,Agent_45
496,Kano,North,Bungalow,7,2,2349,2006,Sale,240,Yes,No,No,375433.0,Agent_46
497,Abuja,East,Bungalow,1,5,5895,2017,Rent,283,Yes,No,Yes,1215663.0,Agent_47
498,Abuja,South,Duplex,2,1,2453,2003,Sale,335,Yes,Yes,Yes,454005.0,Agent_48
499,Enugu,South,Bungalow,5,4,888,2023,Rent,352,No,Yes,No,200077.0,Agent_49
500,Kano,North,Duplex,5,1,3269,2000,Sale,156,Yes,Yes,No,420009.0,Agent_50
501,Lagos,West,Villa,3,1,5039,2002,Rent,137,No,No,No,1033342.0,Agent_1
502,Ibadan,East,Apartment,6,2,3546,2022,Sale,327,Yes,No,Yes,580046.0,Agent_2
503,Ibadan,West,Apartment,5,1,5566,1991,Rent,336,Yes,No,Yes,751682.0,Agent_3
504,Enugu,West,Duplex,2,4,2915,2023,Sale,154,No,Yes,Yes,478683.0,Agent_4
505,Abuja,West,Villa,6,5,2889,2018,Sale,81,No,Yes,Yes,728976.0,Agent_5
506,Abuja,South,Duplex,6,4,803,1993,Sale,87,No,Yes,Yes,326037.0,Agent_6
507,Ibadan,North,Villa,4,2,1263,2001,Rent,264,No,No,Yes,242413.0,Agent_7
508,Enugu,North,Bungalow,4,4,2473,2015,Rent,258,No,No,Yes,393589.0,Agent_8
509,Kano,South,Villa,4,3,1315,2017,Rent,185,Yes,Yes,No,217815.0,Agent_9
510,Abuja,South,Villa,4,5,1377,1992,Sale,180,Yes,Yes,Yes,392242.0,Agent_10
511,Kano,North,Villa,3,3,5298,2009,Rent,186,No,Yes,No,667840.0,Agent_11
512,Abuja,West,Apartment,5,3,5539,1999,Sale,123,Yes,No,Yes,1158450.0,Agent_12
513,Abuja,East,Villa,4,2,2826,2007,Sale,96,Yes,No,No,654074.0,Agent_13
514,Port Harcourt,East,Bungalow,7,1,2929,2016,Sale,93,No,Yes,Yes,569874.0,Agent_14
515,Abuja,East,Bungalow,1,3,2560,2020,Rent,3,No,Yes,Yes,543508.0,Agent_15
516,Lagos,West,Bungalow,4,4,4898,2016,Sale,2,No,Yes,Yes,1122546.0,Agent_16
517,Enugu,North,Villa,5,1,2079,1990,Rent,305,Yes,No,No,355991.0,Agent_17
518,Enugu,South,Duplex,4,4,4755,1995,Rent,357,No,No,Yes,681673.0,Agent_18
519,Kano,North,Duplex,3,4,2701,2000,Sale,148,Yes,No,Yes,338734.0,Agent_19
520,Abuja,West,Bungalow,2,1,4097,2023,Rent,285,No,Yes,No,741279.0,Agent_20
521,Lagos,South,Apartment,2,1,1703,2009,Sale,145,No,Yes,Yes,332506.0,Agent_21
522,Kano,West,Duplex,5,4,2924,2010,Sale,330,No,Yes,Yes,383497.0,Agent_22
523,Port Harcourt,East,Villa,7,2,4375,2010,Rent,361,No,Yes,No,879073.0,Agent_23
524,Kano,East,Duplex,2,5,3323,2007,Sale,262,Yes,Yes,Yes,376925.0,Agent_24
525,Kano,West,Bungalow,2,5,5787,2010,Sale,62,Yes,Yes,No,702716.0,Agent_25
526,Abuja,South,Apartment,1,2,3785,2008,Sale,226,Yes,Yes,No,707662.0,Agent_26
527,Port Harcourt,South,Duplex,5,1,5769,1993,Rent,31,No,Yes,No,1053289.0,Agent_27
528,Kano,North,Duplex,7,4,2563,2002,Rent,190,Yes,Yes,Yes,356076.0,Agent_28
529,Lagos,East,Bungalow,5,5,5710,2007,Rent,268,Yes,Yes,Yes,1310211.0,Agent_29
530,Lagos,North,Apartment,2,4,5739,2018,Sale,12,Yes,Yes,No,1245027.0,Agent_30
531,Enugu,North,Apartment,2,2,2479,2014,Sale,191,No,No,No,340351.0,Agent_31
532,Port Harcourt,West,Bungalow,2,4,4848,2002,Rent,25,Yes,Yes,Yes,876958.0,Agent_32
533,Port Harcourt,West,Villa,6,2,3631,2016,Rent,91,No,Yes,Yes,690598.0,Agent_33
534,Enugu,North,Duplex,3,1,3592,2008,Rent,88,No,No,Yes,552708.0,Agent_34
535,Kano,East,Villa,4,2,5326,1990,Rent,332,Yes,Yes,No,669600.0,Agent_35
536,Port Harcourt,West,Duplex,3,2,4164,2008,Rent,274,Yes,No,Yes,777704.0,Agent_36
537,Lagos,North,Duplex,5,5,2836,1990,Sale,301,No,No,No,715320.0,Agent_37
538,Lagos,North,Villa,1,4,4114,2006,Rent,111,No,Yes,No,869056.0,Agent_38
539,Abuja,North,Bungalow,4,5,997,2010,Sale,80,No,Yes,Yes,265400.0,Agent_39
540,Port Harcourt,North,Bungalow,1,3,4317,2011,Sale,324,Yes,No,Yes,748257.0,Agent_40
541,Kano,North,Duplex,7,2,5143,2004,Sale,140,No,Yes,No,673819.0,Agent_41
542,Enugu,North,Bungalow,6,3,5556,2021,Sale,214,No,Yes,No,830584.0,Agent_42
543,Enugu,West,Duplex,5,5,631,1993,Rent,18,No,Yes,Yes,195394.0,Agent_43
544,Kano,East,Bungalow,6,4,5943,2021,Sale,54,Yes,No,No,719873.0,Agent_44
545,Ibadan,North,Duplex,5,5,1357,1993,Rent,97,No,No,Yes,256274.0,Agent_45
546,Abuja,South,Bungalow,1,4,5751,1990,Sale,283,No,Yes,Yes,1112684.0,Agent_46
547,Enugu,West,Apartment,1,4,1020,2022,Rent,234,No,Yes,No,150702.0,Agent_47
548,Port Harcourt,West,Villa,1,1,529,1996,Rent,240,No,No,No,100446.0,Agent_48
