Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100212,2024-09-04,Standard Class,Customer 412,Corporate,East,Furniture,Tables,Tables Model 652,1350.61,4,0.0,13.68
ORD-100213,2024-05-30,First Class,Customer 592,Home Office,Central,Furniture,Chairs,Chairs Model 342,1987.1,5,0.1,491.02
ORD-100214,2024-06-17,Second Class,Customer 642,Home Office,South,Furniture,Bookcases,Bookcases Model 669,457.66,8,0.2,-7.41
ORD-100215,2024-10-20,Same Day,Customer 419,Consumer,Central,Furniture,Tables,Tables Model 485,1349.26,3,0.5,-76.33
ORD-100216,2023-09-04,Second Class,Customer 475,Consumer,South,Technology,Accessories,Accessories Model 526,1701.7,9,0.2,418.44
ORD-100217,2024-02-02,Standard Class,Customer 461,Corporate,West,Technology,Phones,Phones Model 648,500.86,4,0.1,14.33
ORD-100218,2024-01-22,Standard Class,Customer 193,Home Office,East,Furniture,Tables,Tables Model 590,1353.87,4,0.5,-246.68
ORD-100219,2023-01-16,Standard Class,Customer 765,Corporate,East,Office Supplies,Paper,Paper Model 812,439.38,10,0.1,137.5
ORD-100220,2024-02-11,First Class,Customer 390,Corporate,Central,Technology,Phones,Phones Model 415,1831.95,5,0.5,-101.26
ORD-100221,2024-05-24,First Class,Customer 209,Corporate,Central,Office Supplies,Storage,Storage Model 523,942.69,1,0.3,172.26
ORD-100222,2023-05-30,Same Day,Customer 303,Consumer,East,Technology,Phones,Phones Model 437,52.12,4,0.5,11.5
ORD-100223,2023-09-09,Same Day,Customer 741,Home Office,South,Office Supplies,Storage,Storage Model 571,1008.62,3,0.2,-24.41
ORD-100224,2023-06-23,Standard Class,Customer 537,Consumer,West,Technology,Accessories,Accessories Model 937,297.12,1,0.5,5.87
ORD-100225,2023-05-21,Second Class,Customer 10,Consumer,South,Furniture,Tables,Tables Model 482,1688.24,1,0.1,-150.95
ORD-100226,2024-11-13,Standard Class,Customer 7,Home Office,South,Technology,Copiers,Copiers Model 112,1869.13,1,0.3,255.47
ORD-100227,2023-10-09,Same Day,Customer 184,Consumer,West,Technology,Copiers,Copiers Model 636,1080.76,3,0.2,-142.97
ORD-100228,2024-09-26,Same Day,Customer 81,Corporate,South,Furniture,Chairs,Chairs Model 570,1062.38,10,0.2,-20.93
ORD-100229,2023-08-20,Standard Class,Customer 96,Corporate,South,Furniture,Bookcases,Bookcases Model 486,613.95,9,0.0,119.22
ORD-100230,2024-10-14,Same Day,Customer 661,Corporate,West,Office Supplies,Binders,Binders Model 640,38.71,1,0.1,-3.2
ORD-100231,2024-12-09,Standard Class,Customer 701,Corporate,West,Furniture,Chairs,Chairs Model 283,1777.36,6,0.3,-67.55
ORD-100232,2024-08-24,First Class,Customer 167,Home Office,East,Furniture,Chairs,Chairs Model 680,305.5,7,0.3,78.82
ORD-100233,2023-12-06,Standard Class,Customer 513,Home Office,Central,Technology,Copiers,Copiers Model 154,780.02,2,0.1,183.87
ORD-100234,2023-03-19,Same Day,Customer 793,Corporate,West,Office Supplies,Binders,Binders Model 749,694.37,5,0.5,159.49
ORD-100235,2023-08-22,Same Day,Customer 88,Home Office,Central,Office Supplies,Paper,Paper Model 917,724.51,4,0.3,24.87
ORD-100236,2023-03-26,Second Class,Customer 758,Corporate,Central,Technology,Phones,Phones Model 469,550.58,2,0.3,88.23
ORD-100237,2023-11-12,Standard Class,Customer 192,Corporate,South,Furniture,Chairs,Chairs Model 670,900.58,9,0.2,-84.65
ORD-100238,2023-04-16,First Class,Customer 395,Consumer,Central,Technology,Accessories,Accessories Model 523,72.0,7,0.2,7.88
ORD-100239,2024-07-26,Second Class,Customer 702,Corporate,East,Furniture,Bookcases,Bookcases Model 242,1812.31,5,0.1,248.98
ORD-100240,2024-05-19,Same Day,Customer 307,Corporate,West,Office Supplies,Paper,Paper Model 469,308.95,5,0.1,23.36
ORD-100241,2024-10-02,Standard Class,Customer 139,Corporate,West,Furniture,Bookcases,Bookcases Model 505,1001.69,6,0.5,-112.19
ORD-100242,2023-12-04,Second Class,Customer 308,Corporate,East,Technology,Accessories,Accessories Model 590,891.64,6,0.3,184.54
ORD-100243,2023-11-23,Second Class,Customer 334,Corporate,Central,Furniture,Tables,Tables Model 936,597.07,7,0.3,164.49
ORD-100244,2024-07-31,Standard Class,Customer 745,Corporate,East,Office Supplies,Binders,Binders Model 548,415.6,5,0.5,-49.47
ORD-100245,2024-02-23,Second Class,Customer 259,Home Office,East,Technology,Phones,Phones Model 832,1352.5,7,0.1,223.16
ORD-100246,2024-04-04,Same Day,Customer 557,Consumer,Central,Office Supplies,Binders,Binders Model 818,1981.59,9,0.3,202.14
ORD-100247,2023-03-29,First Class,Customer 171,Home Office,West,Technology,Copiers,Copiers Model 676,236.55,7,0.1,41.61
ORD-100248,2023-04-19,Second Class,Customer 457,Corporate,South,Office Supplies,Paper,Paper Model 574,40.88,10,0.2,-1.64
ORD-100249,2023-06-04,First Class,Customer 426,Consumer,West,Technology,Copiers,Copiers Model 951,703.04,3,0.0,82.43
ORD-100250,2023-12-18,First Class,Customer 488,Consumer,South,Office Supplies,Paper,Paper Model 839,921.56,8,0.1,105.52
ORD-100251,2023-11-04,First Class,Customer 664,Consumer,East,Office Supplies,Binders,Binders Model 858,108.47,4,0.0,-9.74
ORD-100252,2024-07-19,Same Day,Customer 238,Corporate,East,Technology,Phones,Phones Model 290,337.07,7,0.5,-2.74
ORD-100253,2024-09-20,Same Day,Customer 5,Home Office,East,Office Supplies,Binders,Binders Model 310,1768.53,5,0.3,188.33
ORD-100254,2024-08-14,First Class,Customer 202,Corporate,West,Technology,Phones,Phones Model 368,221.47,8,0.5,-25.66
ORD-100255,2023-11-17,Standard Class,Customer 357,Corporate,South,Technology,Copiers,Copiers Model 732,1202.0,3,0.5,-28.07
ORD-100256,2023-11-01,Second Class,Customer 321,Consumer,East,Technology,Copiers,Copiers Model 412,1838.99,2,0.5,-297.66
ORD-100257,2024-12-11,Second Class,Customer 589,Corporate,South,Furniture,Tables,Tables Model 290,299.89,8,0.3,8.46
ORD-100258,2024-12-11,Same Day,Customer 296,Consumer,East,Technology,Copiers,Copiers Model 422,1839.94,8,0.1,238.66
ORD-100259,2024-01-03,Same Day,Customer 576,Home Office,South,Technology,Phones,Phones Model 518,1904.65,8,0.3,-187.72
ORD-100260,2024-03-30,Second Class,Customer 300,Consumer,Central,Office Supplies,Storage,Storage Model 330,987.63,9,0.0,152.52
ORD-100261,2024-04-13,Standard Class,Customer 587,Consumer,Central,Office Supplies,Binders,Binders Model 893,1139.99,9,0.3,99.61
ORD-100262,2023-02-12,Same Day,Customer 105,Home Office,East,Office Supplies,Storage,Storage Model 404,1524.81,1,0.3,130.92
ORD-100263,2023-12-23,Standard Class,Customer 795,Consumer,East,Office Supplies,Paper,Paper Model 930,1727.16,10,0.0,168.54
ORD-100264,2024-12-28,Second Class,Customer 212,Consumer,West,Technology,Accessories,Accessories Model 683,1228.32,6,0.3,-104.79
ORD-100265,2024-09-03,First Class,Customer 297,Home Office,Central,Technology,Accessories,Accessories Model 978,1086.76,9,0.2,326.63
ORD-100266,2023-05-19,First Class,Customer 672,Consumer,East,Technology,Phones,Phones Model 355,1926.29,3,0.3,488.21
ORD-100267,2023-09-11,First Class,Customer 643,Corporate,South,Technology,Accessories,Accessories Model 562,1527.72,2,0.3,92.05
ORD-100268,2024-02-17,First Class,Customer 466,Corporate,Central,Technology,Phones,Phones Model 695,1040.91,1,0.2,179.68
ORD-100269,2024-04-14,Same Day,Customer 224,Corporate,East,Technology,Phones,Phones Model 606,1276.98,5,0.2,309.73
ORD-100270,2023-12-12,Same Day,Customer 352,Home Office,West,Office Supplies,Paper,Paper Model 147,1103.67,2,0.1,148.73
ORD-100271,2023-01-17,Standard Class,Customer 439,Consumer,East,Technology,Accessories,Accessories Model 765,265.99,5,0.1,20.9
ORD-100272,2023-04-06,Second Class,Customer 54,Corporate,Central,Furniture,Tables,Tables Model 843,1316.08,4,0.2,-135.44
ORD-100273,2023-04-04,Standard Class,Customer 136,Home Office,East,Office Supplies,Storage,Storage Model 631,1413.32,8,0.0,-5.6
ORD-100274,2024-12-13,Same Day,Customer 711,Consumer,South,Furniture,Chairs,Chairs Model 172,700.28,4,0.0,241.37
ORD-100275,2023-04-15,Second Class,Customer 392,Consumer,East,Office Supplies,Binders,Binders Model 170,224.34,9,0.2,57.53
ORD-100276,2024-09-16,Second Class,Customer 644,Home Office,East,Technology,Phones,Phones Model 521,1307.04,10,0.3,-2.57
ORD-100277,2023-08-11,Standard Class,Customer 604,Home Office,South,Technology,Accessories,Accessories Model 459,191.64,7,0.0,-7.09
ORD-100278,2023-09-11,First Class,Customer 798,Home Office,West,Office Supplies,Binders,Binders Model 968,568.4,5,0.0,6.64
ORD-100279,2024-09-13,Standard Class,Customer 246,Corporate,South,Furniture,Bookcases,Bookcases Model 215,1028.85,4,0.3,-27.79
ORD-100280,2024-08-31,First Class,Customer 136,Corporate,South,Office Supplies,Storage,Storage Model 474,160.6,9,0.0,55.26
ORD-100281,2024-04-27,Standard Class,Customer 15,Corporate,East,Technology,Phones,Phones Model 140,1909.82,1,0.0,-176.64
ORD-100282,2023-10-21,Same Day,Customer 719,Corporate,West,Office Supplies,Storage,Storage Model 755,1264.57,9,0.5,183.61
ORD-100283,2023-06-06,Second Class,Customer 160,Home Office,Central,Technology,Copiers,Copiers Model 500,569.39,10,0.2,-59.47
ORD-100284,2024-11-28,Second Class,Customer 60,Consumer,West,Technology,Copiers,Copiers Model 544,1293.45,2,0.2,225.58
ORD-100285,2024-09-15,Second Class,Customer 719,Consumer,East,Office Supplies,Storage,Storage Model 608,128.96,6,0.1,-8.54
ORD-100286,2023-09-23,First Class,Customer 751,Consumer,West,Technology,Copiers,Copiers Model 443,350.59,7,0.1,76.22
ORD-100287,2023-03-07,Same Day,Customer 467,Home Office,Central,Office Supplies,Storage,Storage Model 156,540.64,8,0.5,44.54
ORD-100288,2024-01-12,Standard Class,Customer 234,Home Office,West,Technology,Phones,Phones Model 145,331.47,1,0.0,100.24
ORD-100289,2024-04-28,Standard Class,Customer 567,Home Office,South,Furniture,Chairs,Chairs Model 329,740.67,6,0.1,-29.23
ORD-100290,2023-11-24,Standard Class,Customer 515,Home Office,West,Furniture,Tables,Tables Model 283,557.09,4,0.0,87.57
ORD-100291,2024-02-15,First Class,Customer 336,Consumer,South,Technology,Phones,Phones Model 108,156.47,6,0.3,35.94
ORD-100292,2024-07-31,First Class,Customer 606,Corporate,East,Furniture,Tables,Tables Model 850,1573.32,9,0.5,-142.92
ORD-100293,2023-01-07,First Class,Customer 652,Home Office,West,Furniture,Chairs,Chairs Model 443,1866.15,1,0.0,9.05
ORD-100294,2023-11-11,Same Day,Customer 504,Consumer,East,Technology,Accessories,Accessories Model 828,225.82,5,0.5,54.74
ORD-100295,2023-08-26,First Class,Customer 470,Home Office,West,Furniture,Chairs,Chairs Model 694,1796.63,2,0.5,-25.38
ORD-100296,2024-10-14,Standard Class,Customer 446,Home Office,East,Technology,Phones,Phones Model 342,1643.53,5,0.0,273.41
ORD-100297,2024-02-07,First Class,Customer 240,Consumer,East,Office Supplies,Paper,Paper Model 239,1407.44,10,0.2,4.4
ORD-100298,2023-04-19,Standard Class,Customer 549,Corporate,East,Furniture,Chairs,Chairs Model 562,345.46,5,0.3,-6.45
ORD-100299,2023-05-03,Standard Class,Customer 221,Corporate,East,Office Supplies,Paper,Paper Model 193,199.03,4,0.2,46.15
ORD-100300,2024-06-09,Second Class,Customer 32,Corporate,South,Office Supplies,Paper,Paper Model 669,116.92,9,0.2,-2.68
ORD-100301,2024-04-18,Standard Class,Customer 800,Consumer,East,Furniture,Chairs,Chairs Model 302,221.78,7,0.1,-14.49
ORD-100302,2024-10-07,First Class,Customer 77,Consumer,West,Office Supplies,Storage,Storage Model 302,1876.4,8,0.0,304.06
ORD-100303,2023-12-06,Same Day,Customer 742,Corporate,South,Furniture,Chairs,Chairs Model 130,262.6,7,0.3,-36.03
ORD-100304,2023-06-26,Same Day,Customer 153,Consumer,East,Technology,Accessories,Accessories Model 762,720.81,5,0.1,2.7
ORD-100305,2024-07-17,Second Class,Customer 430,Consumer,East,Office Supplies,Paper,Paper Model 745,968.48,9,0.0,25.08
ORD-100306,2024-12-31,First Class,Customer 580,Home Office,Central,Furniture,Tables,Tables Model 497,731.04,5,0.5,110.86
ORD-100307,2023-11-23,First Class,Customer 60,Corporate,Central,Furniture,Chairs,Chairs Model 885,1202.29,10,0.0,364.41
ORD-100308,2023-04-13,Standard Class,Customer 783,Consumer,South,Furniture,Chairs,Chairs Model 463,510.76,3,0.1,-0.03
ORD-100309,2024-08-29,Standard Class,Customer 721,Home Office,Central,Furniture,Chairs,Chairs Model 681,649.65,10,0.2,176.24
ORD-100310,2023-07-12,Second Class,Customer 503,Consumer,West,Furniture,Bookcases,Bookcases Model 157,1676.66,4,0.3,140.77
ORD-100311,2023-01-21,Second Class,Customer 134,Corporate,East,Technology,Phones,Phones Model 921,1062.37,6,0.0,52.35
ORD-100312,2023-06-01,First Class,Customer 75,Corporate,South,Furniture,Chairs,Chairs Model 700,1181.49,2,0.1,269.93
ORD-100313,2023-11-27,Same Day,Customer 655,Corporate,Central,Office Supplies,Paper,Paper Model 278,290.17,9,0.1,60.81
ORD-100314,2024-01-01,Same Day,Customer 315,Home Office,Central,Technology,Copiers,Copiers Model 230,462.01,3,0.5,76.93
ORD-100315,2024-12-19,Standard Class,Customer 187,Home Office,Central,Technology,Phones,Phones Model 928,1898.42,10,0.3,423.05
ORD-100316,2024-08-02,Standard Class,Customer 244,Corporate,Central,Furniture,Bookcases,Bookcases Model 271,226.14,2,0.3,-21.87
ORD-100317,2024-10-16,First Class,Customer 215,Consumer,West,Technology,Copiers,Copiers Model 458,1463.99,5,0.2,89.28
ORD-100318,2023-01-02,Second Class,Customer 424,Corporate,South,Furniture,Bookcases,Bookcases Model 459,115.33,9,0.3,19.57
ORD-100319,2024-05-05,Second Class,Customer 167,Corporate,West,Office Supplies,Binders,Binders Model 918,1581.69,1,0.5,147.0
ORD-100320,2023-11-23,Second Class,Customer 385,Consumer,West,Office Supplies,Binders,Binders Model 660,537.03,2,0.0,-35.77
ORD-100321,2024-09-20,Second Class,Customer 622,Corporate,East,Office Supplies,Storage,Storage Model 154,1788.59,2,0.0,168.3
ORD-100322,2023-07-14,First Class,Customer 677,Corporate,Central,Office Supplies,Binders,Binders Model 343,830.37,2,0.5,103.73
ORD-100323,2024-08-08,First Class,Customer 4,Corporate,West,Furniture,Tables,Tables Model 401,1108.33,10,0.3,-100.73
ORD-100324,2023-04-10,Standard Class,Customer 485,Consumer,Central,Office Supplies,Binders,Binders Model 903,70.96,7,0.1,11.86
ORD-100325,2024-11-07,First Class,Customer 391,Corporate,East,Office Supplies,Paper,Paper Model 556,544.71,1,0.5,-13.95
ORD-100326,2024-04-21,Second Class,Customer 771,Home Office,West,Office Supplies,Paper,Paper Model 187,541.53,6,0.2,61.69
ORD-100327,2024-08-26,Same Day,Customer 549,Home Office,South,Technology,Accessories,Accessories Model 686,470.48,4,0.0,130.96
ORD-100328,2023-03-22,Second Class,Customer 124,Corporate,East,Office Supplies,Paper,Paper Model 271,801.71,4,0.0,100.97
ORD-100329,2023-02-13,Second Class,Customer 610,Corporate,Central,Furniture,Chairs,Chairs Model 844,858.28,2,0.3,-59.34
ORD-100330,2024-07-23,Same Day,Customer 13,Home Office,South,Furniture,Tables,Tables Model 215,806.76,7,0.2,198.04
ORD-100331,2024-08-03,Standard Class,Customer 293,Home Office,Central,Furniture,Chairs,Chairs Model 998,1184.11,7,0.0,374.44
ORD-100332,2024-11-01,Second Class,Customer 283,Corporate,East,Office Supplies,Paper,Paper Model 733,981.46,10,0.5,12.63
ORD-100333,2024-02-16,Standard Class,Customer 764,Corporate,Central,Technology,Copiers,Copiers Model 481,96.79,1,0.2,16.53
ORD-100334,2023-11-15,Standard Class,Customer 234,Consumer,Central,Office Supplies,Paper,Paper Model 861,575.09,8,0.3,130.09
ORD-100335,2024-03-02,Second Class,Customer 417,Home Office,South,Office Supplies,Paper,Paper Model 877,1217.86,9,0.0,-18.79
ORD-100336,2024-06-11,Same Day,Customer 139,Home Office,West,Office Supplies,Binders,Binders Model 277,1587.15,4,0.0,63.49
ORD-100337,2023-09-13,Second Class,Customer 281,Corporate,South,Furniture,Chairs,Chairs Model 617,85.48,7,0.0,26.76
ORD-100338,2024-11-28,Same Day,Customer 182,Corporate,Central,Technology,Phones,Phones Model 452,80.52,3,0.2,6.44
ORD-100339,2024-12-06,Second Class,Customer 586,Consumer,East,Office Supplies,Storage,Storage Model 762,198.98,4,0.0,14.72
ORD-100340,2023-10-03,Standard Class,Customer 486,Consumer,East,Technology,Phones,Phones Model 715,1310.14,1,0.5,-250.21
ORD-100341,2024-09-14,First Class,Customer 434,Corporate,Central,Furniture,Tables,Tables Model 570,1614.07,5,0.2,291.72
ORD-100342,2023-11-06,Standard Class,Customer 8,Home Office,Central,Furniture,Tables,Tables Model 674,1360.85,10,0.5,-28.96
ORD-100343,2023-11-02,First Class,Customer 656,Corporate,Central,Technology,Accessories,Accessories Model 367,1375.14,5,0.3,-180.52
ORD-100344,2024-06-13,Same Day,Customer 677,Corporate,East,Furniture,Chairs,Chairs Model 838,1535.64,1,0.0,403.02
ORD-100345,2023-10-30,Standard Class,Customer 598,Home Office,East,Technology,Accessories,Accessories Model 451,533.66,4,0.3,11.78
ORD-100346,2024-10-15,Second Class,Customer 674,Home Office,East,Technology,Copiers,Copiers Model 400,1574.1,2,0.2,138.98
ORD-100347,2023-09-22,Second Class,Customer 697,Corporate,West,Office Supplies,Binders,Binders Model 327,1455.87,6,0.5,208.65
ORD-100348,2023-11-11,First Class,Customer 475,Consumer,South,Furniture,Bookcases,Bookcases Model 154,852.54,10,0.2,23.24
ORD-100349,2023-03-14,Same Day,Customer 543,Corporate,South,Technology,Copiers,Copiers Model 155,954.99,3,0.1,100.48
ORD-100350,2023-12-17,Same Day,Customer 147,Corporate,East,Furniture,Chairs,Chairs Model 897,830.2,2,0.5,167.52
ORD-100351,2024-10-08,Standard Class,Customer 463,Corporate,East,Office Supplies,Paper,Paper Model 879,1973.55,3,0.2,287.2
ORD-100352,2024-05-16,Same Day,Customer 649,Corporate,South,Technology,Phones,Phones Model 539,1574.72,8,0.0,-65.77
ORD-100353,2023-02-08,First Class,Customer 776,Home Office,East,Office Supplies,Binders,Binders Model 118,1076.89,1,0.2,309.64
ORD-100354,2023-09-12,Standard Class,Customer 393,Home Office,Central,Technology,Copiers,Copiers Model 271,468.01,2,0.2,0.21
ORD-100355,2023-10-25,First Class,Customer 445,Home Office,East,Furniture,Tables,Tables Model 450,922.73,8,0.5,63.08
ORD-100356,2023-06-18,Second Class,Customer 745,Consumer,East,Office Supplies,Binders,Binders Model 851,1897.21,1,0.3,-287.23
ORD-100357,2023-06-23,First Class,Customer 790,Home Office,West,Technology,Copiers,Copiers Model 708,263.86,1,0.0,18.16
ORD-100358,2024-10-31,Same Day,Customer 455,Corporate,West,Technology,Phones,Phones Model 660,1675.52,5,0.0,352.51
ORD-100359,2023-06-06,Standard Class,Customer 679,Home Office,Central,Office Supplies,Storage,Storage Model 737,426.88,10,0.0,15.16
ORD-100360,2024-03-04,Standard Class,Customer 290,Consumer,West,Technology,Phones,Phones Model 609,1664.69,4,0.0,216.76
ORD-100361,2023-09-27,Same Day,Customer 303,Consumer,West,Technology,Phones,Phones Model 661,1666.37,8,0.1,68.43
ORD-100362,2024-05-07,Standard Class,Customer 114,Home Office,South,Furniture,Bookcases,Bookcases Model 252,674.6,2,0.0,-63.59
ORD-100363,2023-04-14,First Class,Customer 271,Corporate,West,Technology,Phones,Phones Model 202,1811.46,3,0.1,154.95
ORD-100364,2024-01-04,Standard Class,Customer 98,Consumer,West,Furniture,Tables,Tables Model 972,1607.16,3,0.2,83.09
ORD-100365,2023-06-24,First Class,Customer 751,Consumer,Central,Technology,Copiers,Copiers Model 934,670.75,6,0.3,180.96
ORD-100366,2024-02-15,Same Day,Customer 707,Corporate,South,Furniture,Chairs,Chairs Model 764,812.5,3,0.3,-30.61
ORD-100367,2024-12-13,Same Day,Customer 583,Home Office,South,Furniture,Chairs,Chairs Model 285,1458.29,10,0.1,-106.94
ORD-100368,2024-09-18,Same Day,Customer 116,Corporate,South,Office Supplies,Paper,Paper Model 147,77.06,2,0.1,7.5
