EmployeeID,Age,Gender,Department,JobRole,Education,MaritalStatus,MonthlyIncome,YearsAtCompany,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,BusinessTravel,DistanceFromHome,Attrition
EMP00243,59,Male,Research & Development,Laboratory Technician,Master,Married,6031,11,4,2,3,No,Travel_Rarely,4,No
EMP00244,51,Female,Research & Development,Developer,High School,Married,14961,22,3,4,1,No,Travel_Rarely,21,No
EMP00245,27,Male,Human Resources,Research Scientist,Master,Married,19062,11,2,3,3,No,Travel_Rarely,9,No
EMP00246,54,Female,Sales,HR Executive,Bachelor,Married,19847,35,3,3,3,Yes,Non-Travel,9,No
EMP00247,49,Male,Sales,Research Scientist,PhD,Married,14177,5,1,4,4,No,Travel_Rarely,2,No
EMP00248,56,Female,Research & Development,Research Scientist,PhD,Divorced,6242,26,2,3,1,No,Travel_Frequently,7,No
EMP00249,46,Female,Research & Development,HR Executive,PhD,Married,2838,4,1,4,4,No,Travel_Frequently,27,Yes
EMP00250,29,Male,Research & Development,Laboratory Technician,PhD,Single,18770,26,1,2,2,No,Travel_Rarely,18,No
EMP00251,42,Female,Sales,Sales Executive,Bachelor,Single,2507,18,1,4,1,Yes,Non-Travel,19,No
EMP00252,30,Female,Research & Development,Sales Executive,PhD,Divorced,6594,3,4,1,2,No,Travel_Rarely,11,No
EMP00253,29,Female,Human Resources,Manager,High School,Married,14573,33,3,3,4,Yes,Travel_Frequently,29,No
EMP00254,33,Female,Research & Development,HR Executive,Master,Married,8619,3,2,1,2,No,Travel_Frequently,21,No
EMP00255,55,Male,Research & Development,Manager,Bachelor,Married,3676,29,3,1,1,No,Travel_Rarely,19,No
EMP00256,46,Female,Sales,Developer,Bachelor,Divorced,16896,2,4,4,2,No,Non-Travel,2,No
EMP00257,25,Male,Sales,Sales Executive,PhD,Single,2465,27,2,4,2,Yes,Travel_Frequently,24,No
EMP00258,28,Male,Human Resources,Research Scientist,High School,Married,5120,13,2,1,1,No,Travel_Rarely,8,No
EMP00259,27,Male,Human Resources,Research Scientist,High School,Single,16624,28,3,2,3,No,Travel_Frequently,18,No
EMP00260,38,Male,Sales,Developer,Bachelor,Married,3079,19,3,4,2,Yes,Travel_Frequently,10,No
EMP00261,30,Female,Sales,Developer,Bachelor,Married,12917,34,4,1,1,Yes,Travel_Rarely,4,No
EMP00262,36,Female,Research & Development,Sales Executive,PhD,Single,8570,33,4,3,3,Yes,Travel_Frequently,19,No
EMP00263,35,Male,Human Resources,Manager,High School,Divorced,5298,12,1,3,2,Yes,Non-Travel,22,No
EMP00264,40,Female,Research & Development,Research Scientist,Master,Divorced,13929,3,2,1,3,No,Non-Travel,24,No
EMP00265,25,Male,Human Resources,Laboratory Technician,PhD,Single,3105,6,1,1,4,No,Travel_Frequently,23,No
EMP00266,40,Male,Research & Development,Developer,Bachelor,Married,7560,26,1,3,1,Yes,Travel_Frequently,28,No
EMP00267,24,Male,Sales,Sales Executive,Bachelor,Married,10862,19,1,3,4,No,Non-Travel,6,No
EMP00268,30,Female,Research & Development,HR Executive,Bachelor,Single,9860,32,2,1,1,Yes,Non-Travel,2,No
EMP00269,32,Male,Sales,Research Scientist,Master,Single,15893,36,4,1,3,No,Travel_Frequently,29,No
EMP00270,31,Male,Sales,HR Executive,High School,Single,4393,5,3,1,1,Yes,Non-Travel,20,No
EMP00271,47,Male,Sales,Manager,PhD,Married,3056,19,1,2,2,Yes,Travel_Frequently,17,No
EMP00272,26,Male,Sales,Research Scientist,Master,Divorced,4191,9,1,4,1,Yes,Travel_Rarely,17,No
EMP00273,58,Male,Sales,Developer,High School,Married,15479,4,1,3,2,No,Travel_Rarely,22,No
EMP00274,37,Male,Human Resources,Laboratory Technician,Bachelor,Married,14642,8,3,1,1,No,Travel_Rarely,25,No
EMP00275,47,Male,Research & Development,HR Executive,High School,Married,14937,15,3,4,4,Yes,Non-Travel,8,No
EMP00276,45,Female,Sales,Manager,PhD,Divorced,2535,38,1,4,4,No,Travel_Rarely,20,No
EMP00277,52,Male,Sales,Manager,PhD,Married,3067,29,3,3,1,No,Travel_Rarely,6,No
EMP00278,33,Male,Sales,Developer,High School,Married,8032,26,4,3,3,No,Non-Travel,12,No
EMP00279,57,Female,Research & Development,Laboratory Technician,Master,Divorced,8207,14,2,4,1,Yes,Non-Travel,28,No
EMP00280,47,Female,Human Resources,Manager,High School,Divorced,18838,6,4,2,3,Yes,Travel_Frequently,14,No
EMP00281,46,Female,Research & Development,Manager,Master,Divorced,14316,32,1,4,4,Yes,Travel_Rarely,23,No
EMP00282,25,Female,Research & Development,Manager,Bachelor,Divorced,17036,3,1,3,4,Yes,Non-Travel,1,No
EMP00283,54,Male,Research & Development,Research Scientist,Master,Divorced,9921,9,3,1,4,No,Travel_Frequently,14,No
EMP00284,41,Female,Research & Development,Research Scientist,PhD,Single,19445,40,3,2,2,Yes,Travel_Frequently,26,No
EMP00285,51,Male,Human Resources,Manager,High School,Divorced,11752,10,4,3,2,Yes,Travel_Rarely,10,No
EMP00286,46,Female,Sales,Developer,Master,Married,14909,12,3,4,4,No,Travel_Rarely,4,No
EMP00287,44,Male,Research & Development,Sales Executive,Bachelor,Married,19553,39,4,4,1,Yes,Travel_Rarely,13,No
EMP00288,36,Male,Research & Development,Laboratory Technician,High School,Single,19439,25,3,3,3,No,Travel_Rarely,8,No
EMP00289,56,Female,Human Resources,Sales Executive,Master,Single,7780,35,1,4,4,Yes,Travel_Frequently,27,Yes
EMP00290,39,Female,Sales,Developer,Bachelor,Divorced,19078,25,4,3,2,No,Non-Travel,11,No
EMP00291,18,Male,Human Resources,Laboratory Technician,PhD,Single,10972,26,2,2,2,Yes,Travel_Frequently,28,Yes
EMP00292,36,Male,Human Resources,Developer,PhD,Married,6301,32,4,3,1,Yes,Travel_Frequently,20,No
EMP00293,32,Female,Sales,Manager,High School,Married,2764,38,1,1,3,No,Non-Travel,1,No
EMP00294,46,Female,Human Resources,Sales Executive,PhD,Divorced,3057,40,1,4,1,No,Travel_Rarely,8,No
EMP00295,39,Male,Sales,HR Executive,Bachelor,Married,19598,40,1,2,2,No,Non-Travel,26,No
EMP00296,58,Female,Human Resources,Sales Executive,High School,Married,14789,27,4,2,1,No,Travel_Rarely,18,No
EMP00297,48,Male,Research & Development,Laboratory Technician,PhD,Single,13196,16,2,1,4,No,Non-Travel,10,Yes
EMP00298,46,Male,Human Resources,Developer,Bachelor,Married,8592,4,3,1,1,Yes,Non-Travel,12,No
EMP00299,59,Female,Human Resources,Manager,Bachelor,Divorced,12344,26,3,3,1,Yes,Non-Travel,24,Yes
EMP00300,19,Female,Sales,Manager,High School,Single,13923,22,4,4,1,Yes,Travel_Rarely,26,No
EMP00301,26,Male,Human Resources,HR Executive,Master,Divorced,14743,30,2,3,3,No,Travel_Frequently,1,No
EMP00302,51,Female,Human Resources,Developer,PhD,Single,16309,17,2,2,1,Yes,Non-Travel,7,No
EMP00303,23,Female,Sales,Research Scientist,High School,Married,13090,1,4,4,2,No,Non-Travel,8,Yes
EMP00304,24,Male,Human Resources,Research Scientist,Bachelor,Married,16955,22,4,1,1,Yes,Travel_Rarely,6,No
EMP00305,48,Female,Human Resources,Research Scientist,High School,Married,14507,15,1,2,2,No,Non-Travel,13,No
EMP00306,59,Male,Sales,Sales Executive,Bachelor,Single,3247,40,4,1,4,Yes,Non-Travel,30,No
EMP00307,44,Female,Sales,Research Scientist,PhD,Single,17690,2,1,1,2,Yes,Non-Travel,26,No
EMP00308,24,Female,Sales,Sales Executive,High School,Divorced,4805,39,1,1,3,Yes,Travel_Rarely,13,No
EMP00309,19,Male,Human Resources,Laboratory Technician,Bachelor,Single,8787,35,4,1,1,Yes,Travel_Frequently,17,No
EMP00310,33,Male,Sales,Manager,Master,Married,12132,6,3,2,4,No,Travel_Frequently,19,Yes
EMP00311,22,Male,Sales,Developer,Bachelor,Divorced,14627,12,4,4,2,No,Travel_Frequently,25,Yes
EMP00312,19,Male,Research & Development,Sales Executive,Bachelor,Divorced,11613,1,4,3,2,Yes,Travel_Rarely,26,No
EMP00313,42,Male,Sales,Laboratory Technician,Bachelor,Divorced,17509,22,3,3,2,No,Non-Travel,14,Yes
EMP00314,40,Female,Sales,Research Scientist,Master,Single,19433,21,2,1,1,Yes,Travel_Rarely,14,No
EMP00315,25,Female,Sales,Research Scientist,High School,Divorced,19642,23,2,4,1,No,Travel_Frequently,7,Yes
EMP00316,18,Female,Research & Development,Developer,High School,Single,16352,18,2,3,4,Yes,Non-Travel,11,No
EMP00317,31,Female,Human Resources,Developer,Bachelor,Divorced,4274,1,1,4,3,No,Non-Travel,3,Yes
EMP00318,41,Male,Sales,HR Executive,High School,Divorced,18177,34,3,4,2,Yes,Non-Travel,9,Yes
EMP00319,29,Female,Human Resources,Sales Executive,PhD,Married,12573,25,2,1,4,No,Non-Travel,4,No
EMP00320,35,Male,Sales,Sales Executive,High School,Single,12222,22,3,2,1,Yes,Non-Travel,16,No
EMP00321,59,Male,Human Resources,HR Executive,Bachelor,Single,4123,3,3,1,3,Yes,Non-Travel,30,Yes
EMP00322,29,Male,Research & Development,Developer,Master,Married,14000,23,2,1,2,No,Non-Travel,10,No
EMP00323,30,Male,Research & Development,Manager,Bachelor,Divorced,17459,1,3,1,1,No,Non-Travel,22,No
EMP00324,19,Female,Research & Development,Laboratory Technician,High School,Single,17071,23,4,1,4,No,Non-Travel,16,No
EMP00325,45,Female,Sales,Sales Executive,Bachelor,Single,10719,11,3,4,4,No,Non-Travel,30,No
EMP00326,50,Male,Research & Development,Developer,Bachelor,Divorced,14327,35,1,1,4,No,Travel_Frequently,2,Yes
EMP00327,38,Male,Sales,Sales Executive,PhD,Married,17351,33,4,2,1,Yes,Travel_Rarely,21,No
EMP00328,60,Female,Sales,Sales Executive,PhD,Married,10431,6,2,1,1,No,Travel_Frequently,16,No
EMP00329,49,Male,Human Resources,Manager,Bachelor,Married,12551,34,1,3,2,Yes,Travel_Frequently,8,No
EMP00330,23,Female,Sales,Sales Executive,Master,Married,6603,38,2,3,3,Yes,Travel_Frequently,7,No
EMP00331,28,Male,Research & Development,Laboratory Technician,Bachelor,Single,17632,25,3,4,2,Yes,Travel_Frequently,29,Yes
EMP00332,30,Female,Research & Development,Manager,Bachelor,Married,3040,12,4,2,3,Yes,Travel_Rarely,22,No
EMP00333,28,Male,Sales,Research Scientist,Master,Divorced,16881,36,4,4,2,Yes,Travel_Rarely,8,No
EMP00334,27,Male,Human Resources,Research Scientist,Master,Single,7496,17,2,4,2,Yes,Non-Travel,19,No
EMP00335,54,Male,Sales,Developer,Master,Divorced,15361,26,1,1,4,No,Non-Travel,1,No
EMP00336,29,Male,Research & Development,Sales Executive,PhD,Married,18803,4,1,4,2,No,Travel_Rarely,22,No
EMP00337,30,Female,Sales,HR Executive,Master,Divorced,14517,33,2,3,2,No,Travel_Rarely,12,No
EMP00338,21,Female,Sales,Developer,Master,Single,16578,4,4,3,2,No,Travel_Rarely,11,No
EMP00339,31,Female,Research & Development,Research Scientist,Bachelor,Married,13785,27,4,4,3,Yes,Non-Travel,8,Yes
EMP00340,50,Male,Research & Development,HR Executive,PhD,Divorced,4549,17,4,4,3,Yes,Travel_Frequently,18,Yes
EMP00341,45,Female,Sales,Laboratory Technician,High School,Divorced,7273,22,4,3,1,No,Travel_Frequently,25,No
EMP00342,58,Male,Human Resources,HR Executive,Bachelor,Married,11858,35,3,2,1,No,Travel_Frequently,15,No
EMP00343,56,Female,Human Resources,HR Executive,Master,Single,4295,12,1,2,1,Yes,Travel_Frequently,8,No
EMP00344,34,Male,Sales,Sales Executive,High School,Single,4899,11,2,2,4,Yes,Travel_Rarely,3,No
EMP00345,48,Female,Research & Development,Sales Executive,High School,Married,7323,20,3,1,1,No,Travel_Frequently,2,No
EMP00346,39,Female,Human Resources,Laboratory Technician,Bachelor,Single,3679,8,2,4,4,No,Travel_Rarely,23,No
EMP00347,22,Female,Sales,Sales Executive,Bachelor,Single,16816,14,4,2,1,Yes,Travel_Frequently,16,No
EMP00348,55,Male,Sales,Developer,PhD,Single,10471,8,4,3,1,No,Non-Travel,8,Yes
EMP00349,31,Female,Human Resources,Research Scientist,Bachelor,Single,12195,14,3,2,2,Yes,Non-Travel,8,No
EMP00350,37,Female,Research & Development,HR Executive,Master,Single,12338,21,1,3,1,No,Travel_Rarely,17,No
EMP00351,58,Male,Research & Development,Sales Executive,Bachelor,Married,5918,9,3,4,3,Yes,Non-Travel,4,No
EMP00352,48,Male,Research & Development,Developer,Bachelor,Married,12428,39,4,4,3,Yes,Travel_Frequently,15,No
EMP00353,47,Male,Human Resources,Manager,Bachelor,Single,6225,39,1,4,1,No,Travel_Rarely,22,Yes
EMP00354,23,Male,Research & Development,Developer,High School,Divorced,3678,21,1,3,2,Yes,Travel_Frequently,4,No
EMP00355,52,Female,Sales,Research Scientist,Bachelor,Married,15952,20,3,3,1,Yes,Non-Travel,15,No
EMP00356,42,Female,Sales,Research Scientist,Master,Married,14884,5,2,2,2,Yes,Travel_Rarely,4,No
EMP00357,50,Female,Human Resources,Research Scientist,Master,Married,7662,15,3,2,4,No,Non-Travel,27,Yes
EMP00358,18,Female,Human Resources,Sales Executive,High School,Married,9468,14,3,3,3,Yes,Travel_Rarely,12,No
EMP00359,25,Male,Sales,Developer,PhD,Divorced,10007,25,1,2,2,No,Travel_Rarely,9,No
EMP00360,37,Male,Sales,HR Executive,Master,Divorced,3797,24,3,2,3,No,Non-Travel,28,No
EMP00361,39,Female,Research & Development,Developer,Bachelor,Divorced,13155,35,3,2,1,Yes,Non-Travel,4,No
EMP00362,19,Male,Research & Development,Sales Executive,High School,Married,3721,1,2,4,4,No,Travel_Rarely,26,No
EMP00363,58,Female,Research & Development,Manager,Master,Divorced,13543,24,1,1,4,No,Travel_Rarely,14,No
EMP00364,41,Female,Human Resources,Developer,High School,Divorced,3143,14,4,4,1,Yes,Travel_Frequently,5,No
EMP00365,36,Female,Sales,Research Scientist,High School,Single,14016,5,4,2,4,No,Travel_Frequently,23,No
EMP00366,37,Female,Human Resources,Developer,Bachelor,Married,19919,26,1,2,4,Yes,Travel_Frequently,29,No
EMP00367,59,Male,Human Resources,Manager,High School,Single,8795,11,1,2,4,Yes,Non-Travel,18,Yes
EMP00368,46,Male,Research & Development,Research Scientist,Master,Divorced,11044,9,2,4,2,Yes,Travel_Frequently,21,No
EMP00369,18,Female,Human Resources,Research Scientist,Bachelor,Divorced,10376,3,2,2,2,No,Travel_Frequently,6,Yes
EMP00370,25,Female,Human Resources,HR Executive,Bachelor,Married,15907,37,1,4,1,Yes,Travel_Rarely,28,No
EMP00371,44,Male,Research & Development,Laboratory Technician,Bachelor,Divorced,9092,4,3,4,2,Yes,Non-Travel,8,No
EMP00372,45,Female,Research & Development,Research Scientist,Bachelor,Married,4784,26,2,2,3,Yes,Non-Travel,17,No
EMP00373,46,Female,Research & Development,Manager,PhD,Divorced,8486,11,4,2,2,No,Non-Travel,3,No
EMP00374,43,Male,Research & Development,Developer,PhD,Married,13534,24,4,2,4,No,Travel_Frequently,18,No
EMP00375,40,Female,Research & Development,HR Executive,Master,Single,2128,2,2,3,4,Yes,Travel_Rarely,19,No
EMP00376,28,Female,Human Resources,Research Scientist,Master,Single,6455,21,1,3,4,Yes,Travel_Rarely,16,No
EMP00377,19,Female,Human Resources,HR Executive,Master,Divorced,17627,23,1,3,3,No,Travel_Rarely,20,No
EMP00378,42,Male,Research & Development,Developer,High School,Married,12891,1,3,4,2,No,Travel_Frequently,13,No
EMP00379,21,Male,Sales,Manager,Bachelor,Single,3887,4,4,3,1,Yes,Travel_Frequently,24,Yes
EMP00380,23,Male,Research & Development,Research Scientist,High School,Divorced,18281,9,4,4,1,Yes,Travel_Frequently,28,No
EMP00381,37,Male,Sales,Sales Executive,Bachelor,Single,3278,38,1,3,2,Yes,Non-Travel,15,No
EMP00382,56,Female,Human Resources,Research Scientist,Master,Single,16236,6,3,4,4,Yes,Travel_Rarely,15,No
EMP00383,29,Male,Sales,Research Scientist,Master,Divorced,3931,30,4,1,4,Yes,Travel_Frequently,26,No
EMP00384,19,Female,Human Resources,Laboratory Technician,Bachelor,Single,18925,28,2,4,2,Yes,Travel_Frequently,13,No
EMP00385,50,Male,Research & Development,Laboratory Technician,Bachelor,Divorced,14469,0,4,3,4,Yes,Travel_Frequently,30,No
EMP00386,30,Female,Sales,Developer,High School,Divorced,12692,20,3,3,3,Yes,Non-Travel,19,No
EMP00387,23,Female,Sales,Research Scientist,PhD,Single,15577,17,3,4,1,No,Non-Travel,19,No
EMP00388,25,Female,Research & Development,Developer,Master,Single,16709,6,3,1,1,Yes,Travel_Rarely,27,No
EMP00389,34,Female,Research & Development,Research Scientist,PhD,Divorced,11097,13,4,3,4,No,Travel_Frequently,23,Yes
EMP00390,27,Female,Sales,HR Executive,Bachelor,Married,14337,7,2,3,1,No,Travel_Rarely,16,Yes
EMP00391,20,Male,Research & Development,HR Executive,PhD,Divorced,4637,5,3,3,2,Yes,Non-Travel,21,Yes
EMP00392,34,Female,Sales,Research Scientist,Bachelor,Married,9334,11,3,3,1,Yes,Non-Travel,6,No
EMP00393,52,Female,Sales,Sales Executive,PhD,Married,12248,4,1,4,2,No,Travel_Frequently,15,No
EMP00394,34,Male,Human Resources,Developer,High School,Divorced,12428,33,4,2,2,No,Travel_Rarely,16,No
EMP00395,24,Female,Human Resources,Manager,Bachelor,Married,5124,17,3,4,1,No,Non-Travel,16,No
EMP00396,53,Male,Research & Development,Sales Executive,Master,Single,17017,21,1,3,4,No,Travel_Frequently,12,No
EMP00397,58,Male,Human Resources,Developer,Bachelor,Married,8171,30,2,3,3,No,Travel_Frequently,8,No
EMP00398,53,Male,Sales,HR Executive,High School,Single,5616,26,3,1,2,Yes,Travel_Frequently,19,Yes
EMP00399,45,Male,Research & Development,Manager,High School,Divorced,15623,17,3,2,1,Yes,Travel_Frequently,7,Yes
EMP00400,25,Female,Human Resources,Developer,Master,Divorced,14587,14,4,1,1,Yes,Travel_Frequently,27,Yes
EMP00401,35,Male,Research & Development,Manager,High School,Single,3784,7,4,4,2,No,Travel_Rarely,24,No
EMP00402,41,Female,Human Resources,Research Scientist,Bachelor,Single,6969,35,2,1,1,No,Non-Travel,10,No
EMP00403,47,Male,Human Resources,Sales Executive,Bachelor,Married,6603,35,2,1,2,Yes,Travel_Rarely,8,No
EMP00404,45,Female,Research & Development,Sales Executive,Bachelor,Divorced,3603,30,4,2,1,Yes,Travel_Frequently,30,No
EMP00405,23,Female,Sales,Manager,High School,Married,12109,12,1,4,2,Yes,Travel_Frequently,5,Yes
EMP00406,24,Female,Sales,HR Executive,High School,Married,6011,19,2,1,3,Yes,Travel_Frequently,2,No
EMP00407,30,Female,Sales,Research Scientist,Bachelor,Married,10485,3,4,1,2,No,Travel_Rarely,1,Yes
EMP00408,44,Male,Human Resources,Developer,Master,Married,12976,25,2,3,3,Yes,Non-Travel,2,Yes
EMP00409,45,Male,Sales,Sales Executive,High School,Single,19793,26,2,3,1,No,Travel_Rarely,17,No
EMP00410,60,Female,Human Resources,Laboratory Technician,Master,Single,17516,16,2,2,1,No,Travel_Rarely,14,No
EMP00411,20,Male,Sales,Manager,Bachelor,Single,9241,1,3,3,2,Yes,Travel_Frequently,27,No
EMP00412,35,Male,Research & Development,Laboratory Technician,Bachelor,Single,6326,26,1,4,2,No,Travel_Frequently,30,No
EMP00413,25,Female,Sales,Developer,Bachelor,Single,7013,16,1,3,1,Yes,Travel_Rarely,19,No
EMP00414,55,Female,Human Resources,HR Executive,Bachelor,Married,18998,35,2,4,3,No,Non-Travel,12,No
EMP00415,32,Female,Human Resources,HR Executive,Bachelor,Divorced,2733,32,4,4,2,No,Non-Travel,18,No
EMP00416,58,Female,Research & Development,HR Executive,PhD,Single,18738,17,4,3,3,No,Travel_Rarely,27,Yes
EMP00417,31,Female,Research & Development,Developer,Master,Married,13778,16,1,3,2,Yes,Non-Travel,26,No
EMP00418,19,Female,Human Resources,Sales Executive,Master,Married,15422,16,1,4,3,No,Non-Travel,11,No
EMP00419,29,Female,Sales,Manager,Bachelor,Married,17964,30,1,2,3,No,Travel_Rarely,28,Yes
EMP00420,38,Male,Human Resources,Research Scientist,Bachelor,Married,11205,18,1,2,3,No,Non-Travel,28,No
EMP00421,30,Male,Research & Development,HR Executive,High School,Single,10900,3,4,4,3,Yes,Non-Travel,13,Yes
EMP00422,18,Female,Sales,Manager,Master,Single,3149,11,2,2,1,No,Travel_Frequently,22,No
EMP00423,33,Male,Research & Development,HR Executive,Master,Single,3192,18,3,1,4,Yes,Non-Travel,8,Yes
EMP00424,44,Female,Sales,Research Scientist,High School,Married,15088,28,2,4,2,Yes,Travel_Rarely,19,No
EMP00425,51,Female,Research & Development,Laboratory Technician,PhD,Married,2446,24,1,4,4,Yes,Non-Travel,20,No
EMP00426,53,Female,Sales,Sales Executive,Master,Divorced,16431,38,1,3,4,Yes,Non-Travel,23,No
EMP00427,23,Male,Research & Development,Sales Executive,PhD,Married,18639,4,4,3,3,Yes,Travel_Frequently,12,Yes
EMP00428,49,Male,Research & Development,Manager,Bachelor,Single,14698,6,3,3,3,Yes,Travel_Rarely,25,No
EMP00429,41,Male,Research & Development,Developer,Master,Single,12762,39,1,3,2,Yes,Travel_Rarely,1,No
EMP00430,28,Male,Human Resources,HR Executive,PhD,Married,15300,14,3,2,2,No,Travel_Frequently,15,No
EMP00431,21,Male,Research & Development,Research Scientist,Master,Divorced,15155,23,1,4,4,Yes,Non-Travel,18,No
EMP00432,34,Male,Human Resources,HR Executive,Bachelor,Divorced,18696,4,3,3,2,Yes,Travel_Frequently,16,No
EMP00433,37,Male,Human Resources,HR Executive,Bachelor,Divorced,16500,8,3,2,3,Yes,Travel_Rarely,15,No
EMP00434,57,Male,Human Resources,Developer,Bachelor,Married,4300,3,2,1,1,Yes,Travel_Frequently,29,Yes
EMP00435,47,Male,Sales,Research Scientist,Master,Divorced,13102,28,1,2,3,Yes,Travel_Rarely,3,Yes
EMP00436,28,Female,Human Resources,Manager,Master,Divorced,4863,1,2,4,3,Yes,Travel_Frequently,30,No
EMP00437,23,Female,Human Resources,HR Executive,Bachelor,Married,19786,3,4,4,4,Yes,Non-Travel,8,No
EMP00438,50,Male,Sales,Developer,Master,Married,3494,17,2,1,2,No,Travel_Rarely,26,No
EMP00439,50,Female,Sales,HR Executive,Master,Married,8872,29,2,3,4,No,Travel_Frequently,30,No
EMP00440,27,Female,Sales,Laboratory Technician,Bachelor,Single,10150,10,3,1,3,No,Travel_Rarely,12,No
EMP00441,55,Male,Research & Development,Laboratory Technician,High School,Married,10320,30,2,2,2,Yes,Travel_Rarely,22,No
EMP00442,45,Female,Sales,Sales Executive,Bachelor,Married,7646,27,2,3,2,Yes,Travel_Frequently,28,No
EMP00443,24,Male,Human Resources,HR Executive,Bachelor,Single,17566,24,2,4,4,No,Non-Travel,1,No
